行业,行业细分,公司,涨跌幅,市值
工业,工业制品,阳光电源,1.25,203760120000.0
公用事业,公共事业 - 独立发电商,三峡能源,-1.38,203711230000.0
非周期性消费,农副加工食品,通威股份,-0.16,201174189000.0
工业,农用和重型工程机械,三一重工,-1.11,196764982000.0
金融服务,银行,中信银行,-0.66,195595203000.0
金融服务,资本市场,中信建投,-0.84,191102642000.0
科技,硬件,京东方Ｂ,-0.2,190186003000.0
基础材料,化工,赣锋锂业,1.15,187926730000.0
房地产,房地产开发及服务,保利发展,0.13,185057863000.0
科技,硬件,歌尔股份,6.94,184857131000.0
工业,工业制品,汇川技术,-2.71,184645191000.0
医疗保健,生物科技,百济神州,1.25,183795568000.0
科技,硬件,北方华创,-0.09,182060084000.0
基础材料,化工,荣盛石化,-0.58,174461040000.0
基础材料,农业,盐湖股份,-0.06,173199972000.0
科技,硬件,闻泰科技,3.59,173109670000.0
基础材料,金属与开采,北方稀土,-0.83,170318133000.0
科技,半导体,三安光电,8.45,169543069000.0
金融服务,银行,光大银行,0.0,166239507000.0
工业,航空航天和国防,航发动力,-0.61,165080251000.0
基础材料,钢铁和焦煤,宝钢股份,-1.74,163672825000.0
金融服务,资本市场,广发证券,-0.13,161619448000.0
金融服务,银行,民生银行,-0.26,158474385000.0
科技,半导体,天合光能,-1.33,156508237000.0
周期性消费,服饰加工,恒力石化,-0.55,153311593000.0
工业,工业制品,潍柴动力,1.2,149736258000.0
基础材料,化工,天齐锂业,-0.13,145376043000.0
基础材料,化工,合盛硅业,-0.99,144324885000.0
金融服务,资本市场,华泰证券,-0.46,144177746000.0
金融服务,资本市场,国泰君安,-0.63,143758797000.0
金融服务,资本市场,招商证券,-0.79,142305165000.0
公用事业,公共事业 - 独立发电商,华能国际,0.11,141439822000.0
科技,硬件,中兴通讯,0.06,141234113000.0
医疗保健,生物科技,万泰生物,-1.58,139740608000.0
科技,半导体,晶澳科技,-0.26,138740258000.0
基础材料,钢铁和焦煤,包钢股份,-1.62,138578498000.0
公用事业,公共事业 - 独立发电商,中国核电,1.03,136981165000.0
金融服务,资本市场,海通证券,-0.41,136393994000.0
基础材料,金属与开采,华友钴业,-0.99,135434238000.0
工业,航空航天和国防,中航沈飞,0.07,133219031000.0
科技,硬件,传音控股,6.23,132254957000.0
科技,半导体,中环股份,1.44,131694083000.0
基础材料,化工,宝丰能源,1.01,131413810000.0
工业,建筑,中国中铁,-1.87,131317452000.0
工业,交通运输,上港集团,-1.41,130127820000.0
周期性消费,汽车和配件,广汽集团,0.26,130105262000.0
基础材料,建筑材料,天山股份,0.2,126066970000.0
能源,其他能源,陕西煤业,-0.08,125356350000.0
科技,硬件,蓝思科技,6.47,125132757000.0
工业,工业制品,大全能源,-0.28,124605250000.0
医疗保健,医药制造,云南白药,0.88,123632680000.0
工业,建筑,中国电建,-3.81,123616203000.0
科技,半导体,紫光国微,-1.04,122965592000.0
通信服务,通信,中国联通,-0.5,122416003000.0
工业,建筑,东方雨虹,0.9,122152367000.0
医疗保健,医疗器械,爱美客,0.08,120878170000.0
工业,工业制品,先导智能,2.77,120112430000.0
科技,软件,科大讯飞,0.21,119819079000.0
金融服务,资本市场,申万宏源,-0.58,119316118000.0
非周期性消费,农副加工食品,温氏股份,3.28,118014511000.0
非周期性消费,酒精饮料,古井贡Ｂ,0.41,117674220000.0
医疗保健,医药制造,长春高新,-0.4,116502749000.0
公用事业,公共事业 - 独立发电商,华能水电,-1.07,116100000000.0
科技,半导体,兆易创新,4.64,116055476000.0
科技,半导体,卓胜微,0.44,114708040000.0
基础材料,化工,天赐材料,0.76,114534598000.0
医疗保健,医药制造,复星医药,-1.2,114503720000.0
科技,软件,用友网络,0.55,113978021000.0
科技,软件,金山办公,-0.18,113475150000.0
非周期性消费,农副加工食品,海大集团,0.44,112642153000.0
通信服务,传媒,分众传媒,1.17,112358625000.0
周期性消费,服饰加工,东方盛虹,-1.75,111541218000.0
非周期性消费,酒精饮料,青岛啤酒,-0.44,111183416000.0
周期性消费,汽车和配件,福耀玻璃,1.56,110664034000.0
医疗保健,生物科技,康龙化成,-1.06,109921040000.0
基础材料,化工,璞泰来,0.13,109712599000.0
工业,工业制品,正泰电器,-0.62,109476654000.0
科技,半导体,福斯特,-1.52,109072578000.0
医疗保健,生物科技,凯莱英,0.65,108790092000.0
金融服务,资本市场,国信证券,-0.44,108044557000.0
工业,工业制品,恒立液压,-2.36,106948145000.0
非周期性消费,农副加工食品,双汇发展,0.23,106572664000.0
周期性消费,汽车和配件,长安Ｂ,0.38,106440044000.0
科技,硬件,中航光电,-0.66,105583724000.0
工业,航空航天和国防,中国船舶,-1.18,104967903000.0
房地产,房地产开发及服务,招商蛇口,-0.76,103632389000.0
工业,交通运输,中国国航,0.24,103567922000.0
周期性消费,服饰加工,华利集团,1.82,102932577000.0
医疗保健,医疗诊断和研究,泰格医药,-0.08,102467239000.0
周期性消费,汽车和配件,小康股份,-0.44,101953869000.0
能源,其他能源,兖州煤业,0.39,101723064000.0
金融服务,银行,上海银行,-0.28,101577369000.0
周期性消费,非生活必需品零售商,芒果超媒,7.47,100504047000.0
工业,建筑,中国铁建,-1.38,99225961000.0
金融服务,保险,新华保险,-0.56,98942167000.0
科技,硬件,鹏鼎控股,5.02,98373748000.0
工业,工业制品,公牛集团,-1.11,98099974000.0
医疗保健,医药制造,沃森生物,-0.34,97983539000.0
基础材料,化工,中伟股份,-2.1,97252666000.0
工业,航空航天和国防,中航西飞,0.52,97124785000.0
基础材料,钢铁和焦煤,中信特钢,-1.03,96904634000.0
工业,工业制品,国轩高科,5.56,96386584000.0
工业,航空航天和国防,中国重工,-0.24,95996568000.0
金融服务,资本市场,东方证券,-0.4,95113145000.0
工业,交通运输,南方航空,0.97,94595794000.0
工业,交通运输,大秦铁路,-0.78,94553464000.0
金融服务,银行,北京银行,-0.22,93874850000.0
基础材料,金属与开采,中国铝业,-1.12,93873364000.0
科技,半导体,澜起科技,-1.77,93762415000.0
科技,软件,恒生电子,-0.23,93569102000.0
金融服务,银行,南京银行,0.0,90463433000.0
科技,软件,三六零,3.58,88959772000.0
科技,半导体,晶盛机电,1.69,88892373000.0
科技,半导体,TCL科技,0.16,87550983000.0
科技,硬件,深信服,-1.73,86568054000.0
金融服务,银行,江苏银行,-0.34,86402314000.0
医疗保健,生物科技,贝泰妮,-0.04,86228027000.0
金融服务,银行,华夏银行,-0.36,86014583000.0
科技,硬件,三环集团,-0.73,85974491000.0
工业,交通运输,上海机场,1.11,85826730000.0
科技,半导体,华润微,1.01,85555154000.0
周期性消费,家具制造,科沃斯,-0.45,85420326000.0
周期性消费,汽车和配件,华域汽车,-0.07,84682165000.0
周期性消费,汽车和配件,德赛西威,0.61,84320500000.0
工业,建筑,中国中冶,-2.43,83308950000.0
工业,工业制品,特变电工,-1.66,82877815000.0
工业,工业制品,三花智控,0.62,81951792000.0
能源,其他能源,中煤能源,3.19,81406076000.0
科技,半导体,中微公司,-0.47,80912901000.0
周期性消费,家具制造,欧派家居,-1.83,80517704000.0
科技,软件,宝信Ｂ,0.95,79849146000.0
金融服务,银行,杭州银行,-1.03,79820498000.0
公用事业,公共事业 - 独立发电商,国投电力,-1.21,79237932000.0
科技,软件,广联达,-0.39,78686412000.0
非周期性消费,酒精饮料,舍得酒业,1.03,78358789000.0
科技,硬件,格科微,2.15,78190179000.0
工业,交通运输,中国东航,0.84,78010287000.0
基础材料,化工,华熙生物,0.34,77635200000.0
科技,半导体,士兰微,-0.46,77430808000.0
科技,软件,同花顺,-2.04,77385871000.0
基础材料,金属与开采,山东黄金,-0.58,77047161000.0
工业,建筑,中国化学,-0.32,76734950000.0
工业,工业制品,欣旺达,2.74,76168409000.0
非周期性消费,酒精饮料,重庆啤酒,1.1,75359155000.0
科技,半导体,圣邦股份,3.62,75214802000.0
基础材料,化工,凯赛生物,0.16,74136058000.0
能源,石油与天然气,美锦能源,2.31,73789298000.0
科技,硬件,亿联网络,-0.52,73511783000.0
非周期性消费,酒精饮料,今世缘,-0.22,73438430000.0
医疗保健,医药制造,新和成,-0.25,72710733000.0
非周期性消费,酒精饮料,酒鬼酒,0.47,72696497000.0
工业,商业服务,大华股份,-1.11,71863620000.0
医疗保健,医药制造,康泰生物,-0.28,71760571000.0
非周期性消费,酒精饮料,东鹏饮料,0.45,70845771000.0
科技,半导体,迈为股份,-0.47,70415179000.0
金融服务,资本市场,中泰证券,-1.28,70034689000.0
基础材料,化工,中国巨石,2.65,69654580000.0
基础材料,农业,藏格控股,2.97,69633530000.0
科技,半导体,斯达半导,0.52,69230232000.0
基础材料,农业,华鲁恒升,0.62,68742822000.0
基础材料,化工,龙佰集团,1.78,68228701000.0
房地产,房地产开发及服务,新城控股,-2.27,67059253000.0
基础材料,化工,卫星化学,4.71,66944375000.0
非周期性消费,农副加工食品,新希望,3.0,66495570000.0
金融服务,资本市场,兴业证券,-1.3,66096150000.0
科技,半导体,思瑞浦,0.17,65960800000.0
工业,工业制品,金风科技,-0.73,65956332000.0
科技,半导体,纳思达,1.26,65619148000.0
金融服务,银行,沪农商行,-0.15,65582222000.0
科技,半导体,沪硅产业,3.28,65528470000.0
金融服务,多元化金融服务,中油资本,-0.77,65106706000.0
金融服务,资本市场,方正证券,-0.13,64951280000.0
科技,软件,中科创达,1.84,64790613000.0
医疗保健,医药制造,华东医药,0.69,63903043000.0
工业,航空航天和国防,中航机电,0.43,63788657000.0
工业,交通运输,宁波港,-0.99,63545819000.0
科技,硬件,北京君正,3.9,63369597000.0
医疗保健,医疗机构和服务,通策医疗,-1.12,62752454000.0
工业,交通运输,*ST海航B,-1.05,62714255000.0
金融服务,资本市场,光大证券,-0.86,62179691000.0
工业,工业制品,东方电气,-0.33,61989947000.0
科技,硬件,紫光股份,1.12,61892448000.0
周期性消费,汽车和配件,世纪华通,5.36,61636638000.0
基础材料,金属与开采,江西铜业,-0.22,61554091000.0
非周期性消费,酒精饮料,水井坊,-1.04,61129216000.0
工业,交通运输,韵达股份,5.61,61099966000.0
工业,工业制品,坚朗五金,3.3,60394116000.0
科技,软件,奇安信,-0.9,60302880000.0
周期性消费,汽车和配件,星宇股份,2.91,59624151000.0
非周期性消费,酒精饮料,迎驾贡酒,1.27,59496000000.0
科技,半导体,立昂微,-0.51,59196793000.0
工业,交通运输,圆通速递,0.35,58771078000.0
基础材料,化工,中材科技,1.04,58667376000.0
工业,工业制品,中天科技,-0.92,58600346000.0
医疗保健,医药制造,同仁堂,5.7,57972049000.0
工业,工业制品,晨光文具,1.68,57705775000.0
工业,农用和重型工程机械,中联重科,-1.9,57596321000.0
通信服务,交互式媒体,三七互娱,4.3,57509221000.0
科技,半导体,瑞芯微,4.47,57285757000.0
周期性消费,非生活必需品零售商,N迪阿,-4.15,57242277000.0
通信服务,通信,中国卫通,-0.07,56640000000.0
科技,硬件,振华科技,1.16,56432156000.0
工业,建筑,四川路桥,-2.65,56111306000.0
房地产,房地产开发及服务,绿地控股,-2.23,56089107000.0
科技,硬件,高德红外,-0.87,56082130000.0
周期性消费,旅游和娱乐,华侨城Ａ,2.56,56020349000.0
工业,建筑,北新建材,0.92,55854821000.0
周期性消费,汽车和配件,拓普集团,0.02,55719475000.0
科技,半导体,长电科技,0.06,55682213000.0
基础材料,化工,杉杉股份,1.59,55095421000.0
工业,工业制品,大族激光,1.82,55039608000.0
基础材料,金属与开采,南山铝业,-1.29,54972217000.0
科技,硬件,深南电路,8.59,54954025000.0
周期性消费,旅游和娱乐,锦江Ｂ股,0.95,54660249000.0
金融服务,资本市场,红塔证券,-0.26,54337394000.0
工业,工业制品,珠海冠宇,1.98,54297818000.0
科技,半导体,盛美上海,0.85,54194638000.0
工业,工业制品,宏发股份,2.01,53660070000.0
医疗保健,医疗器械,欧普康视,0.13,53607573000.0
公用事业,公共事业 - 独立发电商,浙能电力,-1.26,53314704000.0
科技,硬件,领益智造,3.44,53204332000.0
工业,工业制品,锦浪科技,-0.43,53016844000.0
工业,企业集团,新奥股份,1.42,52961337000.0
金融服务,资本市场,国投资本,-0.72,52944468000.0
公用事业,公共事业 - 独立发电商,国电电力,0.34,52793432000.0
科技,硬件,生益科技,1.51,52759196000.0
能源,石油与天然气,中海油服,1.4,52515690000.0
工业,工业制品,石头科技,-3.09,52476357000.0
公用事业,公共事业 - 独立发电商,川投能源,0.34,52168840000.0
医疗保健,生物科技,华兰生物,0.07,51812017000.0
基础材料,钢铁和焦煤,永兴材料,-1.36,51776184000.0
基础材料,林业,盛新锂能,2.2,51504869000.0
科技,硬件,法拉电子,2.63,51498000000.0
科技,硬件,容百科技,0.6,51387628000.0
工业,工业制品,明阳智能,0.19,51353576000.0
金融服务,资本市场,浙商证券,-1.13,51114263000.0
周期性消费,家具制造,苏泊尔,-0.96,50995575000.0
房地产,房地产开发及服务,金地集团,-0.79,50924503000.0
周期性消费,汽车和配件,玲珑轮胎,-0.35,50919585000.0
科技,硬件,晶晨股份,3.73,50888435000.0
基础材料,化工,联泓新科,-0.42,50738228000.0
科技,硬件,视源股份,-0.52,50164359000.0
非周期性消费,农副加工食品,安琪酵母,-0.28,49830070000.0
医疗保健,医药制造,健友股份,-0.2,49781314000.0
工业,垃圾处理,格林美,0.1,49748631000.0
非周期性消费,教育,中公教育,-0.5,49708629000.0
基础材料,化工,德方纳米,0.18,49575335000.0
周期性消费,服饰加工,桐昆股份,-1.54,49452061000.0
基础材料,化工,永太科技,2.7,49403750000.0
科技,硬件,浪潮信息,-0.09,49266642000.0
工业,建筑,旗滨集团,0.99,49184633000.0
工业,工业制品,天华超净,0.18,49107581000.0
工业,工业制品,中集集团,-2.34,48960586000.0
基础材料,化工,三棵树,4.95,48560436000.0
科技,软件,汇顶科技,1.17,48513513000.0
医疗保健,生物科技,诺唯赞,3.84,48405210000.0
工业,交通运输,春秋航空,0.96,48233433000.0
公用事业,公共事业 - 管制,桂冠电力,-1.61,48161329000.0
科技,半导体,景嘉微,5.15,48146924000.0
工业,工业制品,中航重机,-2.74,47775944000.0
周期性消费,汽车和配件,一汽解放,-0.39,47762395000.0
医疗保健,医疗诊断和研究,金域医学,-0.64,47685346000.0
工业,垃圾处理,伟明环保,-0.51,47561982000.0
科技,半导体,爱旭股份,0.95,47548288000.0
医疗保健,医药制造,白云山,2.02,47532196000.0
基础材料,钢铁和焦煤,抚顺特钢,1.35,47507889000.0
工业,农用和重型工程机械,徐工机械,-0.82,47472031000.0
非周期性消费,酒精饮料,口子窖,-1.09,47466000000.0
基础材料,化工,华峰化学,-1.06,47356043000.0
周期性消费,汽车和配件,北汽蓝谷,-0.45,47331903000.0
基础材料,化工,新宙邦,2.14,47296671000.0
公用事业,公共事业 - 独立发电商,大唐发电,-3.69,47228303000.0
科技,硬件,东山精密,1.73,47227128000.0
工业,建筑,招商公路,0.66,47017154000.0
周期性消费,汽车和配件,光启技术,1.54,46970015000.0
工业,工业制品,上机数控,-1.12,46513187000.0
基础材料,化工,百润股份,-0.16,46471705000.0
工业,工业制品,长远锂科,1.57,46281660000.0
医疗保健,医疗产品分销,上海医药,-0.37,46247935000.0
房地产,房地产开发及服务,广宇发展,-2.68,46184522000.0
医疗保健,生物科技,博腾股份,-0.83,46062068000.0
科技,硬件,安克创新,0.24,45954744000.0
工业,工业制品,中航高科,-1.02,45928829000.0
工业,工业制品,当升科技,1.26,45816272000.0
周期性消费,汽车和配件,赛轮轮胎,3.78,45462114000.0
医疗保健,医药制造,九洲药业,1.89,45218295000.0
周期性消费,家具制造,顾家家居,-0.17,45035646000.0
能源,石油与天然气,广汇能源,1.79,44778449000.0
公用事业,公共事业 - 管制,华电国际,1.46,44565559000.0
基础材料,化工,君正集团,-0.75,44552732000.0
基础材料,化工,五矿稀土,-0.94,44297038000.0
科技,硬件,方大炭素,1.67,43997018000.0
非周期性消费,农副加工食品,汤臣倍健,-0.31,43986988000.0
医疗保健,医药制造,*ST康美,-5.09,43948458000.0
非周期性消费,农副加工食品,大北农,3.52,43897587000.0
医疗保健,生物科技,上海莱士,-0.76,43883043000.0
工业,工业制品,科达制造,0.17,43698037000.0
工业,工业制品,杭可科技,-0.04,43396670000.0
基础材料,化工,兴发集团,0.88,43312792000.0
能源,其他能源,永泰能源,0.0,43102462000.0
非周期性消费,农副加工食品,安井食品,-0.81,42964914000.0
科技,软件,石基信息,-2.19,42947642000.0
金融服务,银行,成都银行,0.76,42877424000.0
科技,硬件,和辉光电,-0.32,42809257000.0
基础材料,农业,扬农化工,-0.38,42756753000.0
工业,工业制品,捷佳伟创,-2.83,42751690000.0
工业,商业服务,华测检测,-2.45,42686184000.0
基础材料,化工,光威复材,-0.53,42572114000.0
工业,商业服务,卫士通,-0.6,42466762000.0
周期性消费,家具制造,德业股份,-0.32,42431229000.0
医疗保健,医药制造,普洛药业,-0.91,42297208000.0
工业,航空航天和国防,中直股份,0.42,42265481000.0
非周期性消费,农副加工食品,珀莱雅,0.12,42252294000.0
金融服务,资本市场,财达证券,2.28,42152550000.0
周期性消费,汽车和配件,天能股份,0.51,41984999000.0
基础材料,钢铁和焦煤,首钢股份,-1.88,41984460000.0
医疗保健,医疗器械,健帆生物,0.82,41692674000.0
基础材料,钢铁和焦煤,太钢不锈,-1.48,41640414000.0
基础材料,化工,国瓷材料,-0.29,41537672000.0
工业,工业制品,中国动力,0.16,41506704000.0
工业,工业制品,国网英大,-2.57,41229922000.0
科技,半导体,华天科技,0.78,41209924000.0
金融服务,资本市场,长江证券,-0.67,41143184000.0
工业,建筑,宁沪高速,0.12,40825468000.0
基础材料,化工,石大胜华,7.09,40773136000.0
科技,硬件,中国长城,1.47,40641805000.0
基础材料,化工,浙江龙盛,-0.08,40503982000.0
金融服务,资本市场,长城证券,-0.99,40344269000.0
非周期性消费,农副加工食品,绝味食品,0.05,40262428000.0
科技,硬件,中科曙光,0.33,40017671000.0
基础材料,金属与开采,中金黄金,-0.24,39941856000.0
工业,工业制品,思源电气,-1.03,39832618000.0
医疗保健,医疗诊断和研究,昭衍新药,0.41,39759872000.0
通信服务,传媒,完美世界,4.3,39758289000.0
医疗保健,医疗器械,甘李药业,0.6,39515570000.0
科技,软件,朗新科技,-1.0,39460860000.0
金融服务,资产管理,财通证券,1.01,39335584000.0
周期性消费,非生活必需品零售商,苏宁易购,1.93,39288367000.0
科技,硬件,鸿远电子,0.22,39269304000.0
工业,工业制品,西部超导,-0.35,39092286000.0
公用事业,公共事业 - 管制,深圳能源,-0.85,39057769000.0
医疗保健,医疗器械,乐普医疗,-0.05,39033081000.0
工业,航空航天和国防,中航电子,4.82,38969209000.0
工业,农用和重型工程机械,天山铝业,-0.59,38889761000.0
工业,企业集团,中国宝安,0.07,38842997000.0
周期性消费,非生活必需品零售商,豫园股份,-0.99,38826021000.0
医疗保健,生物科技,天坛生物,0.71,38805914000.0
周期性消费,汽车和配件,孚能科技,3.34,38372802000.0
科技,半导体,雅克科技,2.23,38339779000.0
房地产,房地产开发及服务,陆家Ｂ股,-1.89,38207051000.0
基础材料,化工,恒逸石化,-0.19,38166040000.0
医疗保健,医疗器械,奕瑞科技,4.51,38136216000.0
金融服务,资本市场,东兴证券,-0.42,38110533000.0
基础材料,化工,昊华科技,-0.12,38102070000.0
科技,硬件,科达利,1.44,38037534000.0
科技,半导体,柏楚电子,-0.58,37999821000.0
基础材料,金属与开采,铜陵有色,-0.83,37895519000.0
金融服务,资本市场,华林证券,-4.57,37747235000.0
科技,软件,国联股份,1.43,37557350000.0
能源,石油与天然气,杰瑞股份,0.62,37509621000.0
工业,农用和重型工程机械,浙江鼎力,-0.1,37406664000.0
工业,工业制品,中控技术,0.55,37332987000.0
公用事业,公共事业 - 独立发电商,上海电力,-5.45,37242246000.0
基础材料,农业,云天化,0.45,37225645000.0
周期性消费,汽车和配件,科博达,6.29,37209300000.0
工业,工业制品,怡合达,-2.63,37160613000.0
金融服务,资本市场,中银证券,-1.19,37030740000.0
科技,半导体,芯原股份,-0.62,37003964000.0
房地产,房地产开发及服务,临港B股,-0.79,36954853000.0
医疗保健,医疗诊断和研究,华大基因,1.43,36929436000.0
基础材料,化工,川能动力,0.08,36920395000.0
周期性消费,旅游和娱乐,宋城演艺,2.99,36893332000.0
金融服务,资本市场,南京证券,-0.5,36605565000.0
工业,工业制品,浙富控股,-1.02,36567764000.0
工业,航空航天和国防,航发控制,0.22,36522632000.0
基础材料,钢铁和焦煤,华菱钢铁,-1.5,36476546000.0
科技,软件,寒武纪,0.1,36445109000.0
科技,硬件,固德威,1.25,36353680000.0
工业,交通运输,辽港股份,-1.12,36331995000.0
通信服务,传媒,光线传媒,6.74,36261379000.0
科技,软件,四维图新,-1.04,36164600000.0
公用事业,公共事业 - 管制,申能股份,-1.87,36152601000.0
科技,硬件,环旭电子,7.49,36149747000.0
周期性消费,汽车和配件,江淮汽车,-0.78,36123522000.0
医疗保健,医疗器械,鱼跃医疗,-0.91,35988922000.0
能源,石油与天然气,上海石化,0.72,35969001000.0
金融服务,资本市场,西部证券,-0.74,35935438000.0
周期性消费,汽车和配件,道通科技,6.7,35851500000.0
工业,工业制品,巨星科技,-1.04,35835362000.0
周期性消费,非生活必需品零售商,永辉超市,-0.25,35755644000.0
工业,交通运输,中远海发,-0.89,35682587000.0
能源,其他能源,山西焦煤,1.64,35558140000.0
非周期性消费,软饮料,养元饮品,0.14,35509750000.0
金融服务,资本市场,中航产融,-0.5,35501499000.0
医疗保健,医疗器械,新产业,-0.09,35486215000.0
基础材料,金属与开采,盛和资源,0.9,35349065000.0
医疗保健,医疗机构和服务,益丰药房,-0.24,35348878000.0
基础材料,化工,纳微科技,-1.78,35308880000.0
金融服务,资本市场,天风证券,-1.45,35269632000.0
科技,硬件,亨通光电,0.54,35220302000.0
能源,其他能源,潞安环能,-0.34,35178974000.0
工业,工业制品,中兵红箭,-0.51,35161758000.0
基础材料,建筑材料,华新Ｂ股,-1.55,35097201000.0
工业,建筑,伟星新材,0.55,35058240000.0
基础材料,钢铁和焦煤,鞍钢股份,-1.53,35029062000.0
科技,半导体,恒玄科技,1.3,34926000000.0
基础材料,金属与开采,云铝股份,0.09,34848222000.0
科技,半导体,艾为电子,1.7,34694000000.0
科技,半导体,扬杰科技,1.41,34618620000.0
金融服务,资本市场,西南证券,0.39,34421665000.0
金融服务,资本市场,东吴证券,0.0,34420203000.0
科技,硬件,航天电器,-1.02,34362005000.0
金融服务,资本市场,国金证券,-2.58,34296233000.0
科技,硬件,宏达电子,-0.23,34184553000.0
工业,工业制品,江特电机,-0.4,34160638000.0
基础材料,化工,融捷股份,0.01,34105712000.0
工业,交通运输,东航物流,0.19,34100693000.0
医疗保健,医药制造,人福医药,-0.9,34065881000.0
工业,工业制品,天顺风能,-1.31,33959035000.0
医疗保健,医疗器械,稳健医疗,0.05,33863489000.0
公用事业,公共事业 - 独立发电商,湖北能源,0.19,33773663000.0
科技,硬件,火炬电子,-0.74,33758095000.0
周期性消费,非生活必需品零售商,居然之家,-0.19,33755121000.0
工业,工业制品,中际旭创,-0.59,33747399000.0
基础材料,化工,巨化股份,1.79,33692831000.0
基础材料,化工,多氟多,1.43,33677210000.0
科技,硬件,睿创微纳,0.31,33610850000.0
科技,硬件,天奈科技,2.33,33591951000.0
金融服务,多元化金融服务,越秀金控,-0.11,33559000000.0
能源,石油与天然气,招商轮船,-1.44,33404309000.0
工业,工业制品,新强联,-2.43,33379351000.0
公用事业,公共事业 - 独立发电商,浙江新能,-0.25,33300800000.0
金融服务,资本市场,国元证券,-0.65,33208350000.0
基础材料,金属与开采,厦门钨业,0.91,33078469000.0
科技,半导体,长川科技,0.29,33002232000.0
通信服务,传媒,万达电影,1.37,32992426000.0
医疗保健,医疗机构和服务,卫宁健康,0.99,32964633000.0
周期性消费,家具制造,老板电器,-1.51,32834652000.0
公用事业,公共事业 - 独立发电商,南网能源,-1.03,32727273000.0
工业,工业制品,东方电缆,-2.06,32707742000.0
工业,工业制品,金力永磁,0.22,32683471000.0
医疗保健,医药制造,贝达药业,0.67,32622260000.0
基础材料,化工,长信科技,13.88,32597100000.0
基础材料,化工,金发科技,-0.16,32427641000.0
能源,其他能源,电投能源,-0.3,32416718000.0
医疗保健,医疗器械,东富龙,0.45,32353358000.0
能源,石油与天然气,石化油服,-1.36,32286832000.0
科技,半导体,安路科技,2.3,32244059000.0
房地产,房地产开发及服务,万业企业,1.75,32234357000.0
周期性消费,包装和容器,双星新材,3.45,32190382000.0
医疗保健,生物科技,成大生物,-0.23,32137447000.0
公用事业,公共事业 - 独立发电商,节能风电,-1.23,32133663000.0
科技,硬件,深天马Ａ,0.62,32123065000.0
科技,半导体,国科微,0.32,32028044000.0
