行业,行业细分,公司,涨跌幅,市值
工业,工业制品,国轩高科,-3.58,87214044000.0
科技,半导体,TCL科技,0.49,86709827000.0
周期性消费,家具制造,欧派家居,4.65,86554402000.0
金融服务,银行,华夏银行,0.0,86014582000.0
金融服务,银行,江苏银行,-0.17,85220745000.0
科技,硬件,深信服,-0.68,84833930000.0
公用事业,公共事业 - 独立发电商,国投电力,1.98,84232231000.0
工业,工业制品,三花智控,3.08,84180632000.0
科技,硬件,三环集团,-3.56,84081898000.0
科技,半导体,华润微,0.13,83535413000.0
能源,石油与天然气,美锦能源,6.13,83227583000.0
周期性消费,家具制造,科沃斯,1.71,81948139000.0
医疗保健,生物科技,贝泰妮,-3.07,81936948000.0
工业,建筑,中国中冶,-0.76,81236586000.0
科技,软件,宝信Ｂ,-1.0,81037399000.0
周期性消费,汽车和配件,德赛西威,-6.61,80966787000.0
周期性消费,汽车和配件,小康股份,-8.64,79052666000.0
工业,交通运输,中国东航,1.26,78414931000.0
医疗保健,医药制造,新和成,1.44,78073792000.0
科技,半导体,中微公司,0.14,77708429000.0
金融服务,银行,杭州银行,-1.14,77329814000.0
工业,工业制品,特变电工,-2.66,77312242000.0
非周期性消费,酒精饮料,舍得酒业,-3.04,77226426000.0
科技,软件,广联达,-3.41,76868127000.0
能源,其他能源,中煤能源,-1.34,76837783000.0
科技,半导体,圣邦股份,-3.0,75984486000.0
基础材料,金属与开采,山东黄金,-0.32,75917282000.0
科技,硬件,格科微,-0.26,75191514000.0
非周期性消费,酒精饮料,酒鬼酒,1.14,74882773000.0
非周期性消费,酒精饮料,重庆啤酒,-1.95,74667076000.0
工业,建筑,中国化学,-0.96,74474447000.0
基础材料,化工,华熙生物,-2.55,74232000000.0
科技,半导体,士兰微,-2.21,74188003000.0
工业,工业制品,欣旺达,1.88,73533600000.0
科技,软件,同花顺,-2.65,73285018000.0
基础材料,化工,中国巨石,0.82,73217371000.0
基础材料,化工,凯赛生物,-2.66,72490163000.0
科技,硬件,亿联网络,-2.97,72311011000.0
非周期性消费,酒精饮料,东鹏饮料,0.42,70861772000.0
工业,商业服务,大华股份,-0.76,70216181000.0
非周期性消费,酒精饮料,今世缘,-4.38,69825470000.0
基础材料,化工,龙佰集团,1.08,69253353000.0
医疗保健,医药制造,康泰生物,0.38,69239159000.0
金融服务,资本市场,中泰证券,0.51,69198454000.0
科技,半导体,纳思达,-1.66,69190356000.0
科技,半导体,迈为股份,-5.14,68047257000.0
基础材料,化工,卫星化学,0.82,67805413000.0
基础材料,农业,华鲁恒升,-1.53,67581270000.0
基础材料,农业,藏格控股,4.6,67539222000.0
房地产,房地产开发及服务,新城控股,2.47,67327294000.0
非周期性消费,农副加工食品,新希望,-0.87,67172701000.0
医疗保健,医药制造,华东医药,2.29,66982068000.0
工业,航空航天和国防,中航机电,-1.5,66158567000.0
科技,半导体,斯达半导,-3.16,66024545000.0
科技,半导体,沪硅产业,-0.3,65602877000.0
工业,工业制品,金风科技,-1.29,65385382000.0
金融服务,银行,沪农商行,0.0,65003555000.0
金融服务,多元化金融服务,中油资本,-0.77,64979065000.0
金融服务,资本市场,兴业证券,0.52,64555915000.0
科技,硬件,振华科技,5.04,64321108000.0
科技,硬件,北京君正,0.83,64308846000.0
金融服务,资本市场,方正证券,0.13,63963428000.0
科技,半导体,思瑞浦,-0.85,63752000000.0
工业,工业制品,东方电气,2.41,63517438000.0
工业,交通运输,宁波港,0.25,62281224000.0
工业,工业制品,坚朗五金,2.63,62273460000.0
医疗保健,医疗机构和服务,通策医疗,1.02,62204160000.0
科技,硬件,紫光股份,0.88,62092333000.0
工业,交通运输,韵达股份,0.66,61945028000.0
科技,软件,中科创达,-4.8,61836775000.0
工业,交通运输,*ST海航B,-0.54,61718749000.0
工业,建筑,北新建材,4.69,61498084000.0
基础材料,金属与开采,江西铜业,-0.53,61332018000.0
金融服务,资本市场,光大证券,0.07,61309348000.0
周期性消费,汽车和配件,星宇股份,-1.48,60998270000.0
非周期性消费,酒精饮料,水井坊,-1.47,60894798000.0
周期性消费,汽车和配件,世纪华通,-2.5,60887391000.0
周期性消费,汽车和配件,拓普集团,-3.62,60689704000.0
工业,交通运输,圆通速递,0.17,59698498000.0
医疗保健,医药制造,同仁堂,-1.19,59110368000.0
科技,软件,奇安信,0.55,58768196000.0
非周期性消费,酒精饮料,迎驾贡酒,-2.83,58600000000.0
基础材料,化工,中材科技,0.17,58214107000.0
工业,工业制品,晨光文具,-0.84,58197480000.0
科技,半导体,瑞芯微,-2.04,57736333000.0
周期性消费,旅游和娱乐,华侨城Ａ,2.78,57576593000.0
工业,农用和重型工程机械,中联重科,0.84,57412927000.0
工业,工业制品,大族激光,-0.58,57003024000.0
科技,硬件,深南电路,-1.97,56430174000.0
通信服务,交互式媒体,三七互娱,-1.21,56355724000.0
通信服务,通信,中国卫通,0.36,56280000000.0
科技,半导体,立昂微,0.35,56032067000.0
公用事业,公共事业 - 独立发电商,浙能电力,0.74,55626822000.0
房地产,房地产开发及服务,绿地控股,1.4,55450280000.0
周期性消费,旅游和娱乐,锦江Ｂ股,0.68,55014658000.0
基础材料,金属与开采,南山铝业,-2.34,54852710000.0
房地产,房地产开发及服务,*ST基础,-4.96,54727232000.0
房地产,房地产开发及服务,金地集团,9.72,54716753000.0
公用事业,公共事业 - 独立发电商,川投能源,0.65,54548163000.0
工业,企业集团,新奥股份,2.42,54014301000.0
工业,建筑,四川路桥,1.25,54010116000.0
能源,石油与天然气,中海油服,0.14,53968712000.0
科技,半导体,长电科技,0.07,53920455000.0
科技,硬件,领益智造,1.98,53835317000.0
工业,工业制品,宏发股份,1.14,53756890000.0
工业,工业制品,中天科技,-1.25,53753957000.0
科技,硬件,高德红外,-0.56,53572994000.0
公用事业,公共事业 - 独立发电商,国电电力,-0.98,53506858000.0
科技,硬件,生益科技,0.61,53382882000.0
金融服务,资本市场,红塔证券,0.53,53252533000.0
周期性消费,非生活必需品零售商,N迪阿,1.81,52821503000.0
基础材料,化工,三棵树,6.27,52795358000.0
医疗保健,生物科技,华兰生物,1.66,52505273000.0
金融服务,资本市场,国投资本,0.25,52237685000.0
科技,硬件,浪潮信息,0.79,52115761000.0
科技,硬件,法拉电子,1.76,51916500000.0
基础材料,化工,杉杉股份,0.55,51720206000.0
非周期性消费,农副加工食品,安琪酵母,0.21,51145990000.0
工业,工业制品,石头科技,-2.27,50951838000.0
工业,工业制品,珠海冠宇,1.88,50730315000.0
科技,半导体,盛美上海,4.93,50708838000.0
周期性消费,家具制造,苏泊尔,0.72,50631507000.0
医疗保健,医疗器械,欧普康视,-1.67,50424261000.0
科技,硬件,晶晨股份,-2.14,50358090000.0
工业,交通运输,春秋航空,1.55,50341296000.0
金融服务,资本市场,浙商证券,0.7,50299849000.0
科技,硬件,视源股份,1.81,50245552000.0
医疗保健,医药制造,白云山,1.04,50245031000.0
公用事业,公共事业 - 独立发电商,大唐发电,-2.33,50148602000.0
公用事业,公共事业 - 管制,桂冠电力,0.16,50053098000.0
工业,工业制品,明阳智能,-0.04,49886331000.0
工业,工业制品,锦浪科技,-0.75,49810511000.0
工业,工业制品,中集集团,0.36,49622399000.0
周期性消费,服饰加工,桐昆股份,0.74,49331505000.0
基础材料,钢铁和焦煤,永兴材料,7.39,49129912000.0
医疗保健,医药制造,健友股份,0.18,49022718000.0
周期性消费,汽车和配件,玲珑轮胎,0.51,48724184000.0
工业,垃圾处理,格林美,0.3,48648421000.0
医疗保健,医疗产品分销,上海医药,2.76,48538791000.0
科技,软件,汇顶科技,2.05,48128484000.0
基础材料,化工,百润股份,1.11,48082559000.0
周期性消费,家具制造,顾家家居,1.96,48051509000.0
周期性消费,汽车和配件,一汽解放,0.19,47855319000.0
非周期性消费,教育,中公教育,-1.79,47673997000.0
科技,半导体,景嘉微,-1.46,47581032000.0
医疗保健,医疗诊断和研究,金域医学,1.23,47205792000.0
工业,工业制品,中航重机,-1.43,47165994000.0
科技,硬件,容百科技,2.68,47135198000.0
工业,垃圾处理,伟明环保,-0.74,47009732000.0
工业,农用和重型工程机械,徐工机械,0.17,47002010000.0
工业,建筑,旗滨集团,0.06,46955072000.0
工业,建筑,招商公路,-0.13,46954550000.0
公用事业,公共事业 - 管制,华电国际,-0.58,46942324000.0
科技,半导体,爱旭股份,-2.79,46591212000.0
非周期性消费,酒精饮料,口子窖,-2.91,46572000000.0
科技,硬件,东山精密,-2.81,46438324000.0
基础材料,化工,联泓新科,-3.4,46130017000.0
房地产,房地产开发及服务,广宇发展,-5.47,45911929000.0
基础材料,化工,华峰化学,-0.1,45871838000.0
周期性消费,汽车和配件,光启技术,0.0,45871174000.0
基础材料,林业,盛新锂能,1.3,45655959000.0
医疗保健,医药制造,九洲药业,-1.46,45626269000.0
工业,航空航天和国防,中直股份,-0.87,45625498000.0
非周期性消费,农副加工食品,汤臣倍健,-0.81,45602496000.0
工业,商业服务,卫士通,0.06,45582047000.0
工业,工业制品,中航高科,-1.85,45538776000.0
基础材料,钢铁和焦煤,抚顺特钢,-0.82,45496347000.0
工业,工业制品,天华超净,5.19,45406701000.0
医疗保健,生物科技,博腾股份,-1.29,45109406000.0
非周期性消费,农副加工食品,安井食品,-1.15,44827427000.0
基础材料,化工,新宙邦,1.87,44691423000.0
非周期性消费,农副加工食品,绝味食品,0.04,44623424000.0
医疗保健,生物科技,上海莱士,0.3,44556608000.0
基础材料,化工,君正集团,2.71,44552734000.0
科技,硬件,安克创新,-3.53,44324324000.0
工业,工业制品,上机数控,3.03,43972851000.0
工业,商业服务,华测检测,1.67,43689778000.0
周期性消费,汽车和配件,北汽蓝谷,-2.21,43687690000.0
工业,工业制品,长远锂科,0.35,43638647000.0
医疗保健,生物科技,诺唯赞,-0.23,43377084000.0
周期性消费,汽车和配件,赛轮轮胎,-2.15,43133866000.0
非周期性消费,农副加工食品,大北农,-5.74,43108556000.0
金融服务,资本市场,东吴证券,-1.26,43014448000.0
能源,石油与天然气,广汇能源,-1.78,43005696000.0
科技,软件,石基信息,-3.87,42959533000.0
金融服务,银行,成都银行,-0.67,42841300000.0
非周期性消费,农副加工食品,珀莱雅,-0.41,42716627000.0
基础材料,化工,德方纳米,-1.1,42521857000.0
基础材料,化工,国瓷材料,-0.36,42410989000.0
工业,工业制品,当升科技,-1.14,42170786000.0
科技,硬件,和辉光电,0.66,42118784000.0
医疗保健,医疗器械,健帆生物,0.43,41877713000.0
医疗保健,医药制造,普洛药业,-0.03,41873080000.0
工业,工业制品,杭可科技,0.49,41719815000.0
工业,工业制品,科达制造,3.45,41696313000.0
基础材料,化工,光威复材,-1.16,41608987000.0
工业,工业制品,中国动力,-0.05,41441883000.0
工业,工业制品,国网英大,-0.41,41401474000.0
能源,其他能源,永泰能源,0.0,41325041000.0
基础材料,农业,扬农化工,-2.14,41216554000.0
金融服务,资本市场,长江证券,0.54,41143040000.0
基础材料,化工,兴发集团,0.13,41133813000.0
科技,硬件,方大炭素,0.65,41066420000.0
医疗保健,医疗器械,乐普医疗,-1.13,40982232000.0
周期性消费,汽车和配件,天能股份,0.21,40876805000.0
基础材料,钢铁和焦煤,太钢不锈,-0.69,40783717000.0
工业,建筑,宁沪高速,0.23,40743166000.0
基础材料,钢铁和焦煤,首钢股份,0.67,40501952000.0
基础材料,化工,浙江龙盛,0.0,40373849000.0
公用事业,公共事业 - 独立发电商,上海电力,-3.7,40304329000.0
科技,半导体,华天科技,-0.32,40280372000.0
金融服务,资本市场,财达证券,0.08,40238000000.0
科技,硬件,中国长城,-0.29,40083884000.0
公用事业,公共事业 - 管制,深圳能源,2.56,39964045000.0
工业,航空航天和国防,中航电子,-0.58,39914036000.0
基础材料,化工,永太科技,-4.02,39883766000.0
基础材料,金属与开采,中金黄金,-0.36,39844910000.0
周期性消费,家具制造,德业股份,-0.08,39833677000.0
医疗保健,医疗器械,甘李药业,0.67,39639109000.0
金融服务,资本市场,长城证券,0.0,39630486000.0
科技,硬件,中科曙光,0.45,39549459000.0
医疗保健,生物科技,天坛生物,0.99,39259061000.0
金融服务,资产管理,财通证券,-1.54,39227915000.0
科技,硬件,鸿远电子,-1.4,39222824000.0
工业,工业制品,西部超导,-0.88,39184953000.0
科技,软件,国联股份,-0.46,39104901000.0
医疗保健,医药制造,*ST康美,-1.75,39096105000.0
周期性消费,非生活必需品零售商,豫园股份,-0.99,38787118000.0
医疗保健,医疗机构和服务,益丰药房,10.0,38648013000.0
周期性消费,汽车和配件,江淮汽车,-0.96,38591453000.0
工业,工业制品,浙富控股,4.05,38555135000.0
周期性消费,非生活必需品零售商,苏宁易购,-1.91,38264263000.0
基础材料,化工,恒逸石化,-0.29,38239295000.0
工业,农用和重型工程机械,天山铝业,-3.76,38235216000.0
能源,石油与天然气,杰瑞股份,-1.44,38113010000.0
房地产,房地产开发及服务,陆家Ｂ股,0.28,38102080000.0
基础材料,化工,五矿稀土,-4.16,38029067000.0
基础材料,化工,石大胜华,0.87,38022768000.0
基础材料,化工,昊华科技,5.67,37918223000.0
医疗保健,医疗诊断和研究,昭衍新药,-1.38,37895795000.0
科技,软件,朗新科技,-3.12,37853559000.0
通信服务,传媒,完美世界,-6.34,37848782000.0
通信服务,传媒,光线传媒,0.31,37668225000.0
工业,工业制品,中兵红箭,5.24,37575409000.0
科技,半导体,柏楚电子,-3.02,37521402000.0
公用事业,公共事业 - 管制,申能股份,-0.65,37478851000.0
工业,工业制品,思源电气,-7.8,37387067000.0
科技,半导体,雅克科技,-0.66,37365139000.0
金融服务,资本市场,东兴证券,1.23,37270097000.0
周期性消费,汽车和配件,道通科技,1.44,37198588000.0
医疗保健,医疗器械,鱼跃医疗,1.1,37131353000.0
周期性消费,旅游和娱乐,宋城演艺,1.57,37050551000.0
医疗保健,医疗诊断和研究,华大基因,0.36,37028821000.0
基础材料,金属与开采,铜陵有色,-1.13,36948132000.0
工业,建筑,伟星新材,3.5,36888630000.0
工业,航空航天和国防,航发控制,-1.1,36759394000.0
金融服务,资本市场,华林证券,-1.73,36748400000.0
工业,交通运输,中远海发,-0.61,36724527000.0
能源,石油与天然气,上海石化,2.89,36503156000.0
科技,硬件,科达利,-1.56,36427769000.0
金融服务,资本市场,中银证券,-0.08,36419580000.0
周期性消费,非生活必需品零售商,永辉超市,-0.99,36300148000.0
医疗保健,医药制造,人福医药,4.39,36286857000.0
工业,工业制品,捷佳伟创,-2.11,36267713000.0
科技,硬件,环旭电子,-2.45,36260229000.0
科技,软件,寒武纪,-0.07,36109025000.0
工业,交通运输,辽港股份,0.57,36005658000.0
房地产,房地产开发及服务,临港B股,-1.01,36005573000.0
金融服务,资本市场,南京证券,0.31,35942019000.0
非周期性消费,软饮料,养元饮品,1.35,35927363000.0
工业,企业集团,中国宝安,-0.99,35876867000.0
医疗保健,医疗器械,新产业,0.71,35745697000.0
科技,半导体,芯原股份,0.6,35726429000.0
科技,半导体,扬杰科技,-1.79,35684725000.0
工业,工业制品,怡合达,1.18,35674352000.0
科技,软件,四维图新,4.02,35570717000.0
工业,农用和重型工程机械,浙江鼎力,1.66,35522980000.0
金融服务,资本市场,中航产融,0.25,35501499000.0
医疗保健,医疗器械,奕瑞科技,-4.69,35452673000.0
工业,工业制品,中控技术,-0.14,35371473000.0
金融服务,资本市场,西部证券,0.25,35309582000.0
基础材料,钢铁和焦煤,华菱钢铁,-1.74,35164939000.0
科技,半导体,艾为电子,0.02,35133900000.0
基础材料,建筑材料,华新Ｂ股,-1.5,35119976000.0
基础材料,金属与开采,云铝股份,-0.97,35067196000.0
能源,其他能源,潞安环能,-0.51,34999488000.0
能源,其他能源,山西焦煤,-2.28,34985649000.0
周期性消费,汽车和配件,孚能科技,-2.13,34882418000.0
周期性消费,汽车和配件,科博达,-1.89,34808700000.0
公用事业,公共事业 - 独立发电商,湖北能源,0.0,34749780000.0
工业,工业制品,巨星科技,-1.63,34600106000.0
基础材料,农业,云天化,-0.32,34598169000.0
金融服务,资本市场,西南证券,1.57,34554567000.0
科技,硬件,航天电器,-3.2,34529076000.0
科技,半导体,太阳能,-2.77,34521486000.0
基础材料,化工,川能动力,-0.67,34471434000.0
金融服务,资本市场,天风证券,0.51,34316400000.0
医疗保健,医疗器械,稳健医疗,-1.06,34311355000.0
科技,半导体,恒玄科技,0.05,34200000000.0
科技,硬件,宏达电子,-0.23,34188518000.0
基础材料,钢铁和焦煤,鞍钢股份,-1.05,34170190000.0
非周期性消费,农副加工食品,涪陵榨菜,2.85,33987355000.0
周期性消费,家具制造,老板电器,4.23,33955722000.0
医疗保健,医药制造,贝达药业,4.54,33947494000.0
金融服务,资本市场,国金证券,0.72,33933312000.0
公用事业,公共事业 - 独立发电商,节能风电,-2.44,33888231000.0
工业,工业制品,中际旭创,2.01,33819170000.0
科技,硬件,亨通光电,-0.9,33732121000.0
工业,工业制品,新强联,3.11,33499611000.0
科技,硬件,固德威,-0.83,33488400000.0
科技,硬件,火炬电子,-2.06,33422399000.0
周期性消费,非生活必需品零售商,居然之家,-0.97,33362619000.0
能源,石油与天然气,招商轮船,0.74,33323230000.0
医疗保健,医疗机构和服务,卫宁健康,0.13,33305746000.0
工业,工业制品,天顺风能,-6.16,33256291000.0
通信服务,传媒,万达电影,1.08,33237443000.0
基础材料,金属与开采,盛和资源,-1.09,33225313000.0
基础材料,化工,长信科技,0.59,33164687000.0
工业,交通运输,东航物流,0.48,33116409000.0
金融服务,资本市场,国元证券,0.26,33033799000.0
公用事业,公共事业 - 独立发电商,浙江新能,-1.55,33009600000.0
科技,硬件,睿创微纳,-1.71,32769800000.0
公用事业,公共事业 - 独立发电商,南网能源,-0.11,32765151000.0
基础材料,化工,多氟多,0.12,32742583000.0
非周期性消费,农副加工食品,隆平高科,-0.96,32687029000.0
基础材料,化工,安迪苏,2.09,32665557000.0
非周期性消费,农副加工食品,洽洽食品,-1.61,32554578000.0
金融服务,多元化金融服务,越秀金控,0.23,32518410000.0
科技,硬件,欧菲光,-1.48,32492144000.0
基础材料,金属与开采,西部矿业,-1.74,32384970000.0
科技,硬件,七一二,0.22,32354520000.0
公用事业,公共事业 - 管制,福能股份,-0.7,32347772000.0
医疗保健,医药制造,丽珠集团,0.93,32347195000.0
科技,硬件,天奈科技,1.72,32212508000.0
科技,硬件,沪电股份,-1.22,32109794000.0
基础材料,化工,纳微科技,-0.19,32059693000.0
医疗保健,生物科技,以岭药业,1.38,31960594000.0
科技,半导体,长川科技,-3.44,31909699000.0
工业,建筑,上海建工,-1.65,31877744000.0
基础材料,化工,金发科技,0.89,31861445000.0
工业,交通运输,吉祥航空,5.24,31792551000.0
