行业,行业细分,公司,涨跌幅,市值
通信服务,传媒,中文传媒,0.75,13022.16
周期性消费,汽车和配件,万丰奥威,-1.35,13996.03
周期性消费,家具制造,四川长虹,0.36,12787.0
周期性消费,汽车和配件,骆驼股份,-0.82,12752.1
工业,工业制品,汉钟精机,-2.1,13811.92
公用事业,公共事业 - 独立发电商,中闽能源,-0.74,13701.57
能源,其他能源,大有能源,3.72,12838.66
工业,商业服务,外高桥,0.33,12567.74
非周期性消费,农副加工食品,农发种业,3.0,13505.84
工业,工业制品,英维克,-2.25,12703.28
工业,工业制品,运达股份,2.87,13355.77
工业,农用和重型工程机械,中国重汽,0.75,12794.33
金融服务,资产管理,陕国投A,-0.63,12684.84
医疗保健,医药制造,迪哲医药,1.86,12477.13
通信服务,交互式媒体,汤姆猫,-2.45,13184.29
周期性消费,汽车和配件,道通科技,-2.86,12549.85
房地产,房地产开发及服务,荣盛发展,3.21,12174.86
周期性消费,家具制造,火星人,1.27,12085.2
周期性消费,汽车和配件,钱江摩托,0.34,12633.0
基础材料,金属与开采,楚江新材,-0.11,12597.99
周期性消费,旅游和娱乐,沐邦高科,-0.54,15161.58
公用事业,公共事业 - 管制,佛燃能源,2.95,12505.0
医疗保健,生物科技,和元生物,-0.66,12048.61
非周期性消费,农副加工食品,盐津铺子,3.28,12025.99
科技,硬件,新益昌,0.48,14503.99
工业,工业制品,金盘科技,-2.82,12490.04
周期性消费,服饰加工,伟星股份,4.15,12612.42
医疗保健,医疗诊断和研究,兰卫医学,2.0,12347.94
基础材料,钢铁和焦煤,开滦股份,3.83,12511.86
周期性消费,汽车和配件,岱美股份,-2.93,13287.95
工业,交通运输,天铁股份,1.94,13008.37
基础材料,化工,中毅达,-0.64,12734.73
基础材料,化工,科顺股份,2.43,12044.96
周期性消费,汽车和配件,东风汽车,0.65,13120.0
工业,商业服务,广电计量,-0.19,12695.24
科技,半导体,光迅科技,0.8,13533.56
医疗保健,医药制造,百洋医药,1.68,12397.61
金融服务,资本市场,大智慧,-0.16,12378.09
科技,硬件,天音控股,-2.27,12167.94
科技,软件,网宿科技,0.2,12333.03
科技,硬件,奥比中光,0.13,12488.03
基础材料,金属与开采,新疆众和,-0.11,12355.7
工业,工业制品,四方股份,-2.58,12604.17
基础材料,金属与开采,金徽股份,0.4,12557.52
周期性消费,家具制造,九阳股份,1.91,12272.27
科技,硬件,新易盛,-1.43,12697.44
基础材料,金属与开采,广东鸿图,-7.54,14893.23
基础材料,化工,利安隆,2.46,12192.8
房地产,房地产开发及服务,南京高科,2.61,11835.52
周期性消费,非生活必需品零售商,爱施德,0.0,12219.32
医疗保健,生物科技,奇正藏药,0.09,12232.25
周期性消费,非生活必需品零售商,南京新百,0.0,12101.73
工业,工业制品,博众精工,-3.74,13231.82
周期性消费,服饰加工,三房巷,0.32,12546.21
工业,工业制品,京山轻机,-2.69,15634.16
工业,垃圾处理,三峰环境,0.56,12117.09
医疗保健,医药制造,普利制药,2.7,12322.21
基础材料,林业,山鹰国际,0.0,12232.87
工业,农用和重型工程机械,杭叉集团,-0.36,12138.22
科技,软件,二三四五,0.47,12251.17
基础材料,林业,晨鸣纸业,0.19,12099.02
公用事业,公共事业 - 独立发电商,江苏新能,-1.24,13024.46
公用事业,公共事业 - 管制,涪陵电力,-0.83,12191.73
科技,半导体,有研新材,0.07,12706.76
周期性消费,服饰加工,比音勒芬,-1.44,12658.28
工业,交通运输,天津港,0.48,12096.92
基础材料,化工,华特气体,14.38,11794.8
医疗保健,医疗产品分销,国药一致,1.52,11774.97
医疗保健,生物科技,诺禾致源,-0.03,12482.24
医疗保健,生物科技,药康生物,-0.71,12730.5
工业,农用和重型工程机械,柳工,-0.32,12042.92
工业,工业制品,宁波韵升,2.1,12185.88
非周期性消费,农副加工食品,恒顺醋业,-0.17,11714.53
工业,工业制品,斯莱克,-5.8,12117.02
基础材料,化工,滨化股份,0.87,11998.35
工业,工业制品,大连重工,1.31,11974.49
工业,交通运输,海峡股份,-1.28,11857.93
周期性消费,包装和容器,奥瑞金,0.65,12248.72
基础材料,钢铁和焦煤,杭萧钢构,-0.2,12532.6
医疗保健,生物科技,科前生物,5.72,11893.46
基础材料,化工,浙江交科,1.58,11733.25
基础材料,化工,华锦股份,4.78,12315.71
基础材料,化工,三孚股份,0.69,12342.37
科技,硬件,天孚通信,-0.07,11900.52
医疗保健,医药制造,华邦健康,0.17,12136.91
科技,半导体,炬光科技,1.29,11892.71
房地产,房地产开发及服务,浦东金桥,-0.76,11698.69
基础材料,钢铁和焦煤,东方铁塔,1.17,11855.91
基础材料,金属与开采,兴业矿业,-1.82,12382.67
基础材料,化工,凯立新材,-2.64,13071.33
科技,半导体,铜冠铜箔,-0.63,11846.63
通信服务,交互式媒体,南极电商,-0.21,11906.12
工业,交通运输,中储股份,1.32,11805.8
房地产,房地产开发及服务,天津松江,1.17,11803.42
非周期性消费,农副加工食品,良品铺子,-3.17,11769.35
工业,工业制品,上海机电,0.08,11885.86
基础材料,金属与开采,*ST未来,-2.07,11513.43
医疗保健,医药制造,珍宝岛,1.22,11567.31
金融服务,资产管理,浙江东方,-0.49,11730.11
科技,硬件,天通股份,-1.42,12028.55
房地产,房地产开发及服务,首开股份,3.89,11272.7
科技,软件,天融信,0.2,12221.18
科技,硬件,精测电子,0.43,12321.79
基础材料,化工,江苏索普,0.0,11666.75
工业,交通运输,华贸物流,-0.78,11903.02
科技,半导体,赛微电子,-0.13,11629.96
工业,工业制品,至纯科技,-4.42,12273.93
科技,硬件,星网锐捷,-0.2,11665.61
科技,软件,神州数码,-0.68,12753.55
基础材料,化工,泰坦科技,-0.26,11566.39
非周期性消费,酒精饮料,伊力特,-0.41,11610.18
科技,半导体,综艺股份,3.37,10699.0
工业,工业制品,恒润股份,3.11,11603.38
科技,半导体,国芯科技,-3.04,11498.4
基础材料,化工,黑猫股份,2.32,15755.4
工业,交通运输,盐田港,0.2,11560.69
基础材料,金属与开采,金诚信,-1.53,11509.57
工业,工业制品,首航高科,-0.44,11805.05
通信服务,传媒,歌华有线,-1.78,11802.28
工业,工业制品,国茂股份,0.52,13495.64
周期性消费,汽车和配件,沪光股份,-4.85,13443.97
公用事业,公共事业 - 管制,晋控电力,0.0,11600.07
医疗保健,医药制造,海翔药业,-0.98,11541.44
基础材料,化工,雅本化学,0.42,11829.44
科技,半导体,铖昌科技,-1.76,11451.88
科技,硬件,光峰科技,-1.26,12730.54
工业,工业制品,壹石通,1.18,11445.39
工业,建筑,洛阳玻璃,0.09,11320.97
非周期性消费,生活必需品零售商,唐人神,0.96,11734.55
非周期性消费,农副加工食品,宝立食品,1.21,10836.27
基础材料,化工,金城医药,1.41,11936.13
房地产,房地产开发及服务,华夏幸福,2.46,11388.93
公用事业,公共事业 - 管制,顺控发展,1.32,11368.52
基础材料,金属与开采,金田股份,-0.26,11395.29
基础材料,化工,凯美特气,0.94,11563.4
周期性消费,服饰加工,朗姿股份,-6.65,11968.15
基础材料,化工,山东赫达,0.42,12574.87
工业,工业制品,科陆电子,-4.28,12252.64
科技,硬件,希荻微,-0.04,14433.82
基础材料,化工,泰和新材,-0.06,11306.2
周期性消费,汽车和配件,宁波华翔,-1.42,13929.17
周期性消费,包装和容器,万凯新材,0.46,11297.71
医疗保健,医药制造,东诚药业,2.11,11351.33
科技,硬件,正海磁材,1.63,11220.56
基础材料,化工,陕西黑猫,2.99,11254.16
医疗保健,医疗器械,亚辉龙,1.02,11226.6
基础材料,化工,东材科技,0.25,11232.65
工业,工业制品,天壕环境,0.16,11420.56
通信服务,传媒,贵广网络,-5.56,11202.73
公用事业,公共事业 - 管制,皖能电力,-1.98,11424.99
科技,半导体,富满微,0.45,11201.92
周期性消费,非生活必需品零售商,金开新能,-0.14,11184.67
工业,交通运输,华夏航空,-2.22,10966.8
房地产,房地产开发及服务,中天金融,1.92,10998.25
医疗保健,医疗诊断和研究,九强生物,2.27,10928.91
金融服务,银行,无锡银行,1.02,10834.96
工业,工业制品,金雷股份,5.07,11242.31
工业,商业服务,谱尼测试,-2.15,11727.37
基础材料,钢铁和焦煤,酒钢宏兴,0.57,11023.51
工业,工业制品,华宏科技,-1.96,13550.86
科技,硬件,ST实达,-0.2,11044.0
医疗保健,医药制造,众生药业,2.49,10799.36
公用事业,公共事业 - 独立发电商,宝新能源,-0.78,11097.03
工业,工业制品,捷昌驱动,0.63,11050.37
科技,半导体,易成新能,-0.78,12214.62
工业,工业制品,中熔电气,-1.31,10917.22
基础材料,金属与开采,恒邦股份,-0.72,11009.46
科技,软件,虹软科技,0.78,11014.78
科技,半导体,Union Semiconductor (Hefei) Co Ltd,2.73,11053.46
公用事业,公共事业 - 管制,哈投股份,0.38,11193.47
基础材料,化工,道氏技术,-0.26,11296.2
科技,硬件,东旭光电,-0.5,11976.38
通信服务,传媒,ST国安,1.09,10661.93
医疗保健,医疗诊断和研究,迈克生物,2.76,10828.46
工业,农用和重型工程机械,动力新科,0.26,10928.08
医疗保健,医药制造,上海谊众,1.53,10924.91
医疗保健,生物科技,奥翔药业,0.3,11228.16
基础材料,化工,吉林化纤,0.91,10941.96
科技,软件,佳都科技,0.0,10888.47
科技,软件,安恒信息,3.04,10626.4
科技,硬件,意华股份,-0.51,11854.88
工业,垃圾处理,上海环境,-0.1,11005.43
基础材料,化工,未名医药,0.12,10865.85
金融服务,银行,张家港行,1.01,10479.41
工业,工业制品,联赢激光,-6.18,11501.25
房地产,房地产开发及服务,苏宁环球,2.29,10348.11
科技,软件,宇信科技,0.2,10489.37
公用事业,公共事业 - 管制,中山公用,0.41,10842.07
工业,建筑,北方国际,-3.4,12120.61
能源,其他能源,昊华能源,2.88,10814.39
工业,建筑,金刚玻璃,1.84,11523.6
科技,半导体,苏州固锝,0.0,10777.21
基础材料,化工,华软科技,-0.87,11047.34
基础材料,化工,海新能科,-2.56,11537.13
房地产,房地产开发及服务,南山控股,5.04,10641.58
科技,软件,税友股份,0.65,10739.85
科技,软件,威胜信息,-0.97,11980.0
基础材料,化工,湘潭电化,-0.76,10814.5
非周期性消费,农副加工食品,荃银高科,1.8,10346.22
科技,软件,太极股份,0.88,11645.38
基础材料,化工,濮阳惠成,4.26,10804.91
基础材料,化工,飞凯材料,0.35,12766.85
科技,半导体,Dioo Microcircuits Co Ltd Jiangsu,0.17,11649.12
公用事业,公共事业 - 管制,新天然气,3.13,10653.14
科技,硬件,崇达技术,0.84,10836.63
房地产,房地产开发及服务,格力地产,1.99,10574.88
非周期性消费,农副加工食品,丸美股份,0.04,10421.51
工业,交通运输,淮河能源,1.11,10492.91
科技,软件,远光软件,0.45,11335.32
工业,工业制品,平高电气,-0.13,10624.69
基础材料,化工,科思股份,4.58,10286.19
金融服务,银行,瑞丰银行,-0.43,10565.48
医疗保健,医药制造,拓新药业,1.5,10624.32
医疗保健,医药制造,康恩贝,0.0,10485.75
工业,工业制品,通裕重工,0.74,10794.09
工业,建筑,天健集团,3.67,10183.57
医疗保健,医药制造,华北制药,0.33,10551.74
工业,工业制品,东方电子,0.9,10538.11
工业,工业分销,东方集团,0.7,10684.72
基础材料,化工,新疆天业,0.82,10431.93
基础材料,金属与开采,怡球资源,3.7,10303.09
基础材料,化工,金宏气体,1.03,10480.39
科技,半导体,聚辰股份,-2.41,11594.78
房地产,房地产开发及服务,中南建设,3.4,9910.79
医疗保健,医疗器械,心脉医疗,1.76,10478.58
医疗保健,医药制造,花园生物,4.05,10452.61
周期性消费,家具制造,富森美,-2.44,10186.52
工业,建筑,皖通高速,0.59,10475.54
金融服务,银行,紫金银行,0.0,10250.73
科技,硬件,艾华集团,-1.74,10433.23
科技,硬件,永新光学,-3.07,10570.49
医疗保健,医疗器械,明德生物,5.3,9854.22
医疗保健,医药制造,葵花药业,4.28,10190.8
工业,工业制品,祥鑫科技,-7.31,11859.51
基础材料,化工,长鸿高科,-0.31,11068.22
科技,软件,ST泛微,1.84,10374.61
工业,建筑,东莞控股,-0.1,10353.59
基础材料,化工,氯碱化工,0.63,10337.34
医疗保健,生物科技,艾力斯,3.42,9616.5
工业,工业制品,*ST沈机,0.16,9851.61
公用事业,公共事业 - 独立发电商,嘉泽新能,-0.47,10783.95
房地产,房地产开发及服务,顺发恒业,3.67,10192.25
科技,硬件,深康佳A,-1.61,10528.1
工业,交通运输,天宜上佳,0.22,11014.28
基础材料,化工,共创草坪,0.95,10361.72
科技,软件,神州信息,-0.19,10298.85
医疗保健,医疗机构和服务,创业慧康,-0.9,10523.06
非周期性消费,生活必需品零售商,农产品,0.0,10249.66
医疗保健,医药制造,信邦制药,0.2,10176.69
医疗保健,医药制造,罗欣药业,0.14,10227.05
工业,工业制品,东方电热,-0.56,10261.46
工业,建筑,安徽建工,4.04,9793.4
公用事业,公共事业 - 独立发电商,电气风电,1.06,10640.0
周期性消费,汽车和配件,保隆科技,-0.28,11424.5
工业,工业制品,海天精工,-1.42,11066.4
基础材料,化工,洁美科技,-0.52,10992.67
基础材料,农业,辉隆股份,-0.93,10646.56
能源,其他能源,靖远煤电,3.85,10732.31
科技,软件,万达信息,-0.35,11519.57
科技,半导体,上海新阳,-0.52,10150.42
基础材料,化工,晶瑞电材,0.23,10158.01
通信服务,传媒,三人行,-2.36,10343.54
基础材料,建筑材料,西部建设,3.35,9833.74
基础材料,化工,*ST澄星,1.26,10799.94
科技,硬件,东方通信,-0.41,10133.67
工业,垃圾处理,中科环保,0.0,10347.32
非周期性消费,农副加工食品,新乳业,-2.83,10427.62
基础材料,林业,岳阳林纸,1.82,9942.54
工业,建筑,中工国际,1.87,9961.14
工业,航空航天和国防,航宇科技,0.46,11043.2
周期性消费,非生活必需品零售商,皖新传媒,0.0,10085.27
医疗保健,医疗诊断和研究,艾德生物,1.0,10200.77
科技,硬件,普源精电,-1.76,10234.89
科技,软件,金证股份,-1.83,9834.31
房地产,房地产开发及服务,城投控股,2.05,10017.12
工业,交通运输,嘉友国际,4.41,9285.9
工业,工业制品,奥海科技,-5.35,11204.36
工业,工业制品,精达股份,0.2,10118.62
医疗保健,医药制造,翰宇药业,0.73,10361.27
非周期性消费,农副加工食品,益生股份,3.9,9442.57
科技,硬件,苏试试验,0.97,10070.3
科技,软件,电科数字,1.06,10043.83
基础材料,化工,赛伍技术,0.04,10913.39
周期性消费,服饰加工,常山北明,3.29,10327.06
医疗保健,医药制造,瑞普生物,3.23,9798.02
基础材料,化工,铂科新材,1.41,10075.21
工业,建筑,四川成渝,0.77,9840.92
基础材料,化工,道恩股份,2.9,10278.93
周期性消费,汽车和配件,隆鑫通用,2.1,10247.17
基础材料,金属与开采,北方铜业,-0.53,9996.65
周期性消费,包装和容器,力合科创,-0.48,9951.17
工业,商业服务,美亚柏科,1.39,9902.9
基础材料,林业,博汇纸业,1.92,9946.12
工业,工业制品,保变电气,0.19,9925.84
医疗保健,医药制造,贵州百灵,0.86,10047.74
基础材料,化工,皇马科技,3.43,9931.37
非周期性消费,农副加工食品,龙大美食,-0.76,10213.11
工业,工业制品,万马股份,0.21,11970.25
工业,工业分销,五矿发展,-0.22,9915.17
医疗保健,医药制造,江中药业,1.16,10244.21
工业,建筑,龙元建设,1.57,9821.05
基础材料,钢铁和焦煤,中船科技,-0.37,10116.07
工业,建筑,江河集团,2.83,9879.78
工业,建筑,永福股份,-0.67,10776.12
能源,其他能源,蓝焰控股,2.51,10487.73
房地产,房地产开发及服务,世茂股份,2.33,9828.06
周期性消费,汽车和配件,江铃汽车,0.61,9831.71
医疗保健,生物科技,生物股份,1.75,9786.7
医疗保健,医疗器械,振德医疗,3.76,11080.78
非周期性消费,农副加工食品,禾丰股份,1.8,9766.89
工业,工业制品,伊之密,0.19,10053.79
房地产,房地产开发及服务,荣安地产,7.32,9328.89
周期性消费,汽车和配件,中通客车,1.16,10304.67
医疗保健,医药制造,马应龙,0.93,9797.85
基础材料,农业,ST红太阳,-0.47,9733.75
工业,工业制品,兆威机电,-3.27,10764.87
科技,硬件,三利谱,0.27,10561.77
能源,其他能源,物产环能,0.4,9758.62
周期性消费,汽车和配件,银轮股份,-0.08,9727.39
工业,工业制品,香农芯创,1.84,9387.0
通信服务,传媒,Easy Click Worldwide Network Technology Co Ltd,2.02,9654.79
医疗保健,医疗器械,康泰医学,1.63,9759.64
医疗保健,医疗计划,国新健康,-0.83,10650.71
周期性消费,汽车和配件,亿华通,-0.34,10753.31
周期性消费,汽车和配件,成飞集成,1.31,9746.68
基础材料,金属与开采,吉翔股份,-1.32,9978.84
医疗保健,医疗器械,楚天科技,2.11,9517.13
科技,半导体,英集芯,2.07,9882.6
科技,硬件,安洁科技,-0.42,9715.73
工业,工业制品,亿嘉和,-1.52,11372.28
能源,其他能源,恒源煤电,3.06,9708.04
科技,半导体,国民技术,1.12,9893.85
基础材料,化工,明冠新材,1.43,9682.82
周期性消费,汽车和配件,海联金汇,2.74,10566.15
科技,软件,易华录,-0.95,9947.27
医疗保健,医药制造,精华制药,0.77,9729.46
科技,硬件,冠捷科技,-1.39,9647.98
非周期性消费,农副加工食品,双塔食品,-0.76,9683.92
金融服务,银行,江阴银行,0.23,9600.45
基础材料,化工,斯迪克,-0.63,9605.67
医疗保健,医药制造,微芯生物,0.04,10506.23
医疗保健,生物科技,普莱柯,0.17,10406.83
工业,工业制品,海洋王,-0.08,10285.95
基础材料,化工,闰土股份,1.09,9411.09
科技,软件,梦网科技,-5.53,9594.27
医疗保健,医药制造,中恒集团,0.0,9591.3
房地产,房地产开发及服务,城建发展,4.94,8958.45
非周期性消费,农副加工食品,京基智农,1.55,10177.0
科技,软件,东方国信,0.48,9668.48
非周期性消费,农副加工食品,南侨食品,-0.53,9566.63
工业,建筑,东鹏控股,1.76,9866.94
基础材料,化工,美联新材,-1.08,9613.85
医疗保健,医药制造,仙琚制药,2.0,9466.69
基础材料,化工,天原股份,2.28,9866.91
科技,半导体,臻镭科技,-0.56,9903.16
周期性消费,包装和容器,宝钢包装,1.08,9494.87
基础材料,金属与开采,中色股份,-1.02,10004.44
工业,商业服务,华铁应急,-1.82,9810.28
基础材料,化工,华盛锂电,-0.06,10074.9
医疗保健,医药制造,海王生物,-0.57,9517.88
工业,交通运输,宏川智慧,-3.73,9837.14
金融服务,资产管理,爱建集团,0.51,9536.9
工业,交通运输,日照港,0.32,9473.01
周期性消费,服饰加工,正威新材,0.55,9468.27
医疗保健,医疗机构和服务,普瑞眼科,-1.54,9482.85
科技,软件,赛意信息,0.98,9493.93
金融服务,银行,苏农银行,2.14,9321.88
基础材料,钢铁和焦煤,柳钢股份,0.54,9482.33
工业,工业制品,兰石重装,-1.49,10280.52
公用事业,公共事业 - 管制,贵州燃气,0.97,9469.7
基础材料,建筑材料,塔牌集团,0.25,9526.28
基础材料,化工,丰元股份,8.62,8855.68
基础材料,钢铁和焦煤,友发集团,0.15,9456.77
工业,工业制品,鲁信创投,-2.76,9721.33
基础材料,化工,海南发展,0.45,9480.43
周期性消费,汽车和配件,英搏尔,-3.39,9417.28
基础材料,化工,苏盐井神,-0.17,10141.77
房地产,房地产开发及服务,鲁商发展,2.08,9233.74
科技,硬件,福蓉科技,1.35,9962.04
基础材料,化工,万盛股份,-0.37,9427.36
房地产,房地产开发及服务,中交地产,8.24,8699.87
科技,硬件,海能达,-2.26,9625.22
基础材料,金属与开采,贵研铂业,-1.55,9724.53
基础材料,金属与开采,银邦股份,-1.72,9986.33
周期性消费,非生活必需品零售商,重庆百货,1.72,9228.2
工业,工业制品,震裕科技,-0.57,9403.87
周期性消费,汽车和配件,三角轮胎,0.26,9384.0
基础材料,钢铁和焦煤,沙钢股份,0.24,9378.78
工业,工业制品,天能重工,5.08,9687.04
科技,半导体,楚天龙,2.79,9347.23
基础材料,化工,合力泰,-0.99,9910.2
通信服务,传媒,华策影视,0.2,9391.3
公用事业,公共事业 - 管制,成都燃气,0.38,9191.12
科技,软件,博思软件,-1.74,9287.62
医疗保健,医药制造,双鹭药业,-0.11,9256.42
基础材料,金属与开采,隆达股份,4.2,9484.25
医疗保健,医药制造,华特达因,-0.3,10270.75
基础材料,化工,云南能投,-0.98,10204.72
金融服务,资产管理,岩石股份,1.43,9311.63
非周期性消费,软饮料,承德露露,1.06,8966.57
工业,工业制品,云路股份,-2.11,9909.6
科技,硬件,光弘科技,-0.33,9899.66
房地产,房地产开发及服务,阳光城,3.72,9026.03
周期性消费,汽车和配件,贵航股份,0.48,9404.28
基础材料,化工,Jiangsu Favored Nanotechnology Co Ltd,-4.72,9369.74
通信服务,交互式媒体,新华网,-0.11,9233.53
周期性消费,服饰加工,台华新材,-1.12,9365.16
医疗保健,医药制造,新华制药,1.65,9222.41
周期性消费,汽车和配件,上声电子,-4.23,10534.4
医疗保健,生物科技,安旭生物,0.63,9554.81
周期性消费,汽车和配件,富奥股份,2.79,9178.7
基础材料,化工,阳煤化工,0.26,9195.05
公用事业,公共事业 - 管制,赣能股份,1.62,9405.53
基础材料,建筑材料,祁连山,1.29,9160.23
医疗保健,医药制造,国药现代,0.34,9191.49
科技,软件,拓尔思,-1.46,9770.88
工业,建筑,新疆交建,1.0,9095.3
工业,建筑,冰轮环境,-3.69,9211.1
周期性消费,家具制造,飞乐音响,-1.08,9175.72
房地产,房地产开发及服务,大港股份,0.06,9099.86
工业,工业制品,芳源股份,1.08,11078.69
周期性消费,汽车和配件,奥特佳,-1.75,9794.64
能源,石油与天然气,陕天然气,2.0,9919.71
通信服务,交互式媒体,掌趣科技,-1.5,9182.42
工业,建筑,粤水电,1.21,9630.12
工业,工业制品,浩洋股份,-1.39,9426.07
基础材料,化工,神马股份,-0.23,9543.77
科技,软件,东方通,7.49,9078.62
科技,硬件,世运电路,2.35,9760.09
基础材料,化工,卓越新能,1.04,8962.8
非周期性消费,农副加工食品,深粮控股,2.16,9036.77
工业,航空航天和国防,江航装备,0.0,9197.3
周期性消费,汽车和配件,沧州明珠,0.0,9751.83
医疗保健,医药制造,昆药集团,2.24,8780.6
通信服务,交互式媒体,浙数文化,0.28,9227.18
科技,硬件,奥士康,-0.04,9316.42
工业,工业制品,雪人股份,-2.03,9217.15
基础材料,化工,国恩股份,6.89,8878.01
周期性消费,非生活必需品零售商,翠微股份,0.36,9177.48
科技,硬件,科信技术,2.52,11227.84
公用事业,公共事业 - 管制,豫能控股,0.52,9246.23
医疗保健,医药制造,汇宇制药,0.72,8899.84
科技,软件,拓维信息,10.08,8087.53
非周期性消费,农副加工食品,新诺威,3.04,8888.88
工业,工业制品,申菱环境,-7.41,10963.66
周期性消费,服饰加工,华懋科技,-0.55,9216.73
工业,工业制品,宝塔实业,3.19,8278.03
工业,工业制品,沃尔核材,-0.85,9398.84
医疗保健,生物科技,奥锐特,0.92,8805.96
科技,硬件,大立科技,0.14,9144.37
周期性消费,服饰加工,罗莱生活,-0.75,9037.77
基础材料,农业,华昌化工,0.65,8695.09
医疗保健,生物科技,正海生物,-0.71,8820.0
基础材料,化工,金能科技,1.88,8790.23
周期性消费,服饰加工,中银绒业,0.0,9205.65
医疗保健,医药制造,西藏药业,0.51,8749.73
医疗保健,医药制造,新开源,-4.23,9159.46
科技,硬件,芯碁微装,-2.0,10059.02
周期性消费,家具制造,天际股份,0.38,9029.01
工业,建筑,东南网架,0.54,8823.21
科技,硬件,美格智能,-2.01,8729.6
医疗保健,医疗诊断和研究,凯普生物,0.66,8711.21
科技,半导体,宏微科技,0.72,8718.83
工业,企业集团,ST冠福,1.53,8691.66
医疗保健,医疗器械,明月镜片,0.79,8638.15
通信服务,传媒,横店影视,0.29,8726.59
工业,建筑,苏交科,-0.14,8789.28
医疗保健,医疗产品分销,重药控股,0.4,8594.8
通信服务,传媒,中国出版,1.71,8547.52
能源,石油与天然气,中曼石油,2.74,9256.0
工业,工业制品,万祥科技,-1.94,9608.24
非周期性消费,酒精饮料,古越龙山,-0.83,8677.88
科技,半导体,中钢天源,3.44,9806.9
基础材料,化工,晨光新材,0.22,9242.53
基础材料,金属与开采,安泰科技,-0.35,9870.2
工业,建筑,清新环境,-0.82,8829.41
周期性消费,家具制造,万和电气,-2.02,9116.54
公用事业,公共事业 - 管制,建投能源,-0.21,8635.64
科技,硬件,维信诺,-0.48,8672.6
通信服务,交互式媒体,视觉中国,0.24,8750.21
科技,硬件,传艺科技,10.0,8883.07
周期性消费,家具制造,富佳股份,2.88,8641.55
工业,工业制品,太原重工,-0.39,8632.84
工业,农用和重型工程机械,苏美达,0.92,8833.62
基础材料,农业,ST瀚叶,1.1,8847.07
周期性消费,非生活必需品零售商,太平鸟,-0.06,8819.47
周期性消费,服饰加工,百隆东方,1.78,8505.0
工业,建筑,雅博股份,0.75,8886.38
工业,工业制品,长城军工,1.28,8748.68
周期性消费,汽车和配件,昌红科技,-2.79,9336.59
房地产,房地产开发及服务,深深房A,4.04,8767.03
工业,航空航天和国防,爱乐达,0.03,9002.83
公用事业,公共事业 - 管制,大众公用,0.31,8538.29
科技,硬件,生益电子,-0.48,8717.49
工业,农用和重型工程机械,安徽合力,2.3,8312.23
非周期性消费,农副加工食品,三只松鼠,-1.75,8316.74
非周期性消费,农副加工食品,仙坛股份,-0.9,8510.73
工业,垃圾处理,旺能环境,-0.6,10101.7
基础材料,化工,永和股份,4.18,9001.59
周期性消费,汽车和配件,海马汽车,-1.14,9078.39
周期性消费,服饰加工,黑牡丹,4.89,8408.17
医疗保健,医药制造,百诚医药,1.95,8525.7
科技,软件,神州泰岳,-0.68,8550.36
科技,硬件,禾川科技,0.21,8944.54
非周期性消费,农副加工食品,晨光生物,1.52,8417.83
医疗保健,生物科技,三生国健,0.8,8597.99
工业,工业制品,胜利精密,-4.26,8879.11
科技,硬件,大唐电信,0.47,8696.75
科技,硬件,四方光电,-2.07,8496.6
医疗保健,生物科技,博瑞医药,1.22,9438.2
科技,软件,迪普科技,0.08,8466.35
基础材料,农业,司尔特,1.74,9030.62
基础材料,钢铁和焦煤,恒星科技,0.67,8549.42
医疗保健,医疗器械,新华医疗,1.68,8313.65
基础材料,化工,确成股份,1.2,8687.3
科技,硬件,漫步者,-1.97,10838.21
周期性消费,汽车和配件,英利汽车,-0.53,8636.78
工业,垃圾处理,创业环保,0.29,8378.98
基础材料,农业,海利尔,3.52,8346.36
基础材料,化工,振华股份,-0.18,8816.16
医疗保健,医药制造,天宇股份,2.94,9343.19
周期性消费,家具制造,小熊电器,0.58,8196.24
工业,工业制品,可立克,2.03,9019.6
医疗保健,生物科技,中源协和,-1.16,8488.59
医疗保健,生物科技,百奥泰,0.3,8190.5
科技,软件,财富趋势,-1.17,8345.35
工业,工业制品,同飞股份,-4.26,10193.04
科技,硬件,立达信,0.84,8375.0
工业,工业制品,保力新,-1.56,9470.77
医疗保健,医疗器械,蓝帆医疗,0.48,8419.17
科技,半导体,*ST盈方,8.28,7570.14
工业,工业制品,盛弘股份,8.89,7882.58
非周期性消费,农副加工食品,中宠股份,2.02,8058.69
公用事业,公共事业 - 管制,华银电力,0.0,8495.96
基础材料,化工,山东海化,3.34,8521.27
医疗保健,医药制造,京新药业,3.1,7990.35
科技,半导体,拓日新能,-4.08,9537.89
科技,半导体,华灿光电,-1.18,8321.99
房地产,房地产开发及服务,天宸股份,0.42,8260.73
工业,建筑,精工钢构,1.23,8252.78
通信服务,交互式媒体,顺网科技,-3.71,9574.22
医疗保健,医疗器械,兴齐眼药,4.41,8583.95
基础材料,化工,宏柏新材,-1.05,8565.71
工业,工业制品,中粮工科,0.37,8954.55
基础材料,建筑材料,中钢洛耐,0.27,8493.75
医疗保健,医药制造,仁和药业,0.34,8217.64
房地产,房地产开发及服务,大名城,2.08,8205.46
科技,硬件,上海瀚讯,0.23,8239.55
通信服务,传媒,中原传媒,0.63,7858.21
工业,企业集团,亚泰集团,0.8,8317.22
基础材料,农业,泸天化,0.58,8545.6
工业,工业制品,杰克股份,-1.35,8437.27
