行业,行业细分,公司,涨跌幅,市值
金融服务,银行,西安银行,0.0,19111111000.0
工业,工业制品,科华数据,1.92,19099571000.0
医疗保健,医药制造,华北制药,3.93,19078921000.0
通信服务,传媒,凤凰传媒,1.91,19035852000.0
周期性消费,服饰加工,星期六,5.4,19015682000.0
医疗保健,医药制造,亿利洁能,1.71,19013723000.0
科技,软件,虹软科技,-0.38,19008920000.0
金融服务,多元化金融服务,中粮资本,0.24,19008815000.0
周期性消费,汽车和配件,内蒙一机,0.27,19002408000.0
科技,硬件,同方股份,0.35,18962685000.0
周期性消费,非生活必需品零售商,老凤祥Ｂ,-0.78,18962388000.0
周期性消费,汽车和配件,爱玛科技,1.1,18931655000.0
科技,半导体,中来股份,0.06,18905042000.0
周期性消费,汽车和配件,大洋电机,1.27,18900287000.0
公用事业,公共事业 - 独立发电商,中闽能源,2.37,18896751000.0
科技,半导体,富满微,3.08,18851403000.0
金融服务,多元化金融服务,国盛金控,0.72,18847584000.0
工业,工业制品,汉缆股份,2.72,18829666000.0
基础材料,化工,三友化工,-0.55,18785579000.0
基础材料,建筑材料,四川双马,3.4,18780633000.0
公用事业,公共事业 - 管制,兴蓉环境,2.61,18753454000.0
金融服务,银行,常熟银行,-0.44,18747453000.0
周期性消费,汽车和配件,万里扬,-1.13,18706551000.0
医疗保健,医药制造,金达威,-1.4,18673323000.0
工业,工业制品,芳源股份,2.33,18667473000.0
科技,硬件,新易盛,2.16,18650083000.0
周期性消费,汽车和配件,郑煤机,-0.97,18643707000.0
房地产,房地产开发及服务,荣盛发展,1.42,18610141000.0
非周期性消费,农副加工食品,亚钾国际,1.87,18581976000.0
周期性消费,非生活必需品零售商,金开新能,6.35,18513096000.0
科技,软件,迪普科技,-0.42,18509358000.0
金融服务,银行,厦门银行,0.72,18500286000.0
工业,工业制品,恒润股份,2.74,18454994000.0
基础材料,化工,鸿达兴业,-0.17,18223532000.0
工业,交通运输,华贸物流,-2.52,18214630000.0
医疗保健,医疗诊断和研究,艾德生物,-0.77,18192349000.0
医疗保健,医疗机构和服务,老百姓,-1.51,18173718000.0
基础材料,化工,联化科技,-0.05,18169487000.0
基础材料,农业,安道麦B,0.0,18166897000.0
基础材料,化工,华谊B股,0.0,18147998000.0
工业,建筑,深高速,0.63,18138547000.0
工业,商业服务,富瀚微,-0.65,18134012000.0
公用事业,公共事业 - 独立发电商,电气风电,0.82,18080000000.0
基础材料,金属与开采,安宁股份,-0.04,18057031000.0
医疗保健,医疗器械,心脉医疗,-2.05,18013972000.0
科技,软件,威胜信息,7.08,17995000000.0
科技,硬件,天通股份,5.74,17978046000.0
基础材料,化工,坤彩科技,1.45,17957160000.0
工业,商业服务,渤海租赁,-1.36,17935113000.0
基础材料,金属与开采,中金岭南,0.2,17885094000.0
房地产,房地产开发及服务,中天金融,0.39,17863400000.0
医疗保健,生物科技,诚志股份,0.07,17855421000.0
周期性消费,汽车和配件,中国汽研,-0.99,17845799000.0
基础材料,钢铁和焦煤,重庆钢铁,1.48,17844508000.0
非周期性消费,农副加工食品,飞科电器,-1.89,17833464000.0
工业,工业制品,金雷股份,2.21,17820177000.0
公用事业,公共事业 - 管制,涪陵电力,2.32,17804372000.0
科技,硬件,海信视像,-2.44,17782260000.0
基础材料,化工,科顺股份,0.78,17773581000.0
科技,硬件,杰赛科技,-0.27,17752739000.0
科技,硬件,深圳华强,-2.02,17728163000.0
基础材料,金属与开采,中钨高新,-0.06,17718740000.0
科技,软件,新大陆,0.35,17668918000.0
工业,工业制品,双良节能,-1.0,17639452000.0
周期性消费,家具制造,索菲亚,-0.87,17636113000.0
医疗保健,医药制造,济川药业,-1.0,17587530000.0
非周期性消费,农副加工食品,光明乳业,-1.92,17559151000.0
基础材料,钢铁和焦煤,新钢股份,0.92,17537975000.0
工业,建筑,中铁工业,0.9,17528042000.0
工业,工业制品,金辰股份,-2.44,17524102000.0
医疗保健,生物科技,百普赛斯,-3.99,17522396000.0
公用事业,公共事业 - 管制,瀚蓝环境,0.33,17513656000.0
周期性消费,家具制造,莱克电气,-0.85,17504114000.0
基础材料,金属与开采,博威合金,4.73,17499497000.0
金融服务,银行,瑞丰银行,-1.37,17448143000.0
基础材料,农业,广信股份,-1.24,17438282000.0
能源,石油与天然气,九丰能源,-1.03,17404286000.0
工业,工业制品,铂力特,0.07,17390317000.0
工业,垃圾处理,高能环境,-0.49,17389206000.0
基础材料,钢铁和焦煤,杭钢股份,1.78,17358752000.0
医疗保健,生物科技,诺禾致源,-1.79,17344668000.0
工业,农用和重型工程机械,天地科技,0.72,17340688000.0
周期性消费,汽车和配件,航天机电,0.5,17311425000.0
通信服务,交互式媒体,汤姆猫,-1.6,17297228000.0
非周期性消费,酒精饮料,张裕Ｂ,-1.31,17283753000.0
非周期性消费,农副加工食品,良品铺子,-0.21,17283100000.0
科技,半导体,国民技术,1.71,17276257000.0
工业,交通运输,厦门象屿,0.25,17259632000.0
工业,工业制品,麦格米特,-0.43,17215749000.0
基础材料,化工,华软科技,-0.71,17213079000.0
科技,软件,太极股份,8.36,17210396000.0
周期性消费,家具制造,九阳股份,-0.09,17204544000.0
科技,硬件,景津环保,-0.71,17198891000.0
房地产,房地产开发及服务,中华企业,1.08,17191101000.0
基础材料,化工,中盐化工,0.34,17180503000.0
基础材料,化工,三聚环保,3.4,17177254000.0
房地产,房地产开发及服务,招商积余,-2.83,17176107000.0
医疗保健,医药制造,康弘药业,-0.11,17166392000.0
科技,半导体,太极实业,0.0,17165449000.0
医疗保健,医疗器械,康泰医学,-2.29,17164943000.0
工业,农用和重型工程机械,上柴Ｂ股,0.24,17143744000.0
医疗保健,医疗器械,三诺生物,2.74,17133982000.0
通信服务,传媒,中南传媒,-0.21,17097920000.0
工业,建筑,陕西建工,2.71,17052666000.0
工业,工业制品,禾望电气,0.13,17041650000.0
周期性消费,汽车和配件,岱美股份,-1.18,17031009000.0
房地产,房地产开发及服务,金融街,1.43,17007438000.0
基础材料,化工,江苏索普,-0.82,17003793000.0
医疗保健,生物科技,生物股份,0.07,16971868000.0
基础材料,建筑材料,冀东水泥,0.42,16949870000.0
工业,工业制品,科士达,2.07,16937512000.0
工业,商业服务,怡亚通,-1.96,16931990000.0
科技,半导体,芯源微,0.61,16890950000.0
周期性消费,汽车和配件,庞大集团,1.23,16874921000.0
通信服务,交互式媒体,南极电商,0.0,16864961000.0
科技,软件,泛微网络,0.23,16855807000.0
基础材料,钢铁和焦煤,山西焦化,4.45,16833135000.0
金融服务,资本市场,华创阳安,0.31,16821512000.0
工业,交通运输,安通控股,-0.26,16802501000.0
工业,工业制品,至纯科技,-1.93,16791345000.0
非周期性消费,农副加工食品,三全食品,-2.15,16766229000.0
工业,工业制品,亿嘉和,3.94,16738811000.0
金融服务,银行,重庆银行,0.23,16737128000.0
基础材料,钢铁和焦煤,三钢闽光,0.74,16719931000.0
周期性消费,非生活必需品零售商,力量钻石,-2.05,16680299000.0
工业,建筑,洛阳玻璃,-0.36,16648539000.0
工业,工业制品,运达股份,0.7,16634246000.0
科技,软件,网宿科技,1.35,16568290000.0
工业,交通运输,外服控股,0.0,16567205000.0
非周期性消费,农副加工食品,苏垦农发,-1.48,16563560000.0
基础材料,钢铁和焦煤,方大特钢,0.66,16536138000.0
工业,工业制品,英维克,4.81,16521374000.0
医疗保健,医疗诊断和研究,万孚生物,-1.38,16516626000.0
基础材料,化工,泰坦科技,-1.25,16502563000.0
医疗保健,医药制造,广誉远,-1.73,16496750000.0
基础材料,金属与开采,*ST中孚,-0.94,16474283000.0
基础材料,农业,利尔化学,-0.57,16445457000.0
基础材料,林业,晨鸣Ｂ,0.55,16437585000.0
医疗保健,医药制造,中新药业,0.42,16434061000.0
通信服务,传媒,中文传媒,0.17,16423371000.0
基础材料,金属与开采,广晟有色,-0.33,16384846000.0
基础材料,钢铁和焦煤,本钢板Ｂ,0.97,16365685000.0
基础材料,化工,滨化股份,-1.07,16347449000.0
工业,工业制品,云路股份,1.45,16332000000.0
周期性消费,汽车和配件,电能股份,0.68,16311851000.0
科技,半导体,华灿光电,-1.65,16308905000.0
医疗保健,医疗诊断和研究,迈克生物,-0.88,16304559000.0
工业,工业制品,应流股份,-2.37,16299886000.0
基础材料,金属与开采,国城矿业,-0.83,16286434000.0
工业,建筑,隧道股份,0.78,16286418000.0
科技,软件,奥瑞金,-0.9,16284922000.0
工业,工业分销,山煤国际,1.23,16275963000.0
科技,半导体,光迅科技,0.22,16270944000.0
房地产,房地产开发及服务,中南建设,0.95,16224609000.0
工业,工业制品,利欧股份,0.84,16211530000.0
工业,工业制品,振华Ｂ股,1.06,16200299000.0
能源,其他能源,晋控煤业,1.58,16184679000.0
工业,交通运输,唐山港,1.11,16177785000.0
科技,半导体,乐鑫科技,-1.68,16156840000.0
周期性消费,包装和容器,力合科创,6.84,16129392000.0
周期性消费,汽车和配件,继峰股份,0.48,16106382000.0
医疗保健,医药制造,N迪哲,-0.96,16100004000.0
能源,石油与天然气,中油工程,0.7,16023633000.0
科技,软件,中科星图,-1.37,16016000000.0
非周期性消费,农副加工食品,神农集团,-0.15,15989150000.0
基础材料,化工,东材科技,3.31,15987713000.0
医疗保健,医疗器械,蓝帆医疗,-1.0,15981921000.0
基础材料,建筑材料,上峰水泥,2.13,15978974000.0
科技,硬件,华测导航,-0.28,15967442000.0
工业,工业制品,机器人,-0.2,15961251000.0
科技,硬件,艾华集团,-0.5,15960170000.0
工业,建筑,金螳螂,0.84,15920983000.0
工业,工业制品,精达股份,0.5,15915705000.0
工业,工业制品,三维股份,-1.3,15900977000.0
医疗保健,医药制造,司太立,-1.82,15872193000.0
通信服务,交互式媒体,人民网,5.91,15844552000.0
科技,软件,东软集团,-1.77,15840221000.0
科技,硬件,正海磁材,6.45,15837853000.0
科技,软件,中科软,0.23,15825376000.0
工业,工业制品,联赢激光,-1.17,15731936000.0
基础材料,化工,晶瑞电材,-1.79,15730566000.0
非周期性消费,农副加工食品,立华股份,-0.38,15723125000.0
非周期性消费,农副加工食品,恒顺醋业,-1.26,15716321000.0
医疗保健,医药制造,天茂集团,0.63,15711201000.0
科技,硬件,明微电子,-1.95,15699086000.0
科技,硬件,华兴源创,-0.11,15659736000.0
科技,半导体,安集科技,-3.39,15652704000.0
周期性消费,服饰加工,朗姿股份,-0.14,15644864000.0
工业,工业制品,远东股份,2.33,15624244000.0
基础材料,林业,岳阳林纸,-1.82,15608520000.0
通信服务,传媒,江苏有线,-0.32,15602239000.0
非周期性消费,农副加工食品,三只松鼠,-2.31,15594890000.0
医疗保健,医药制造,海正药业,-0.76,15586546000.0
工业,商业服务,青鸟消防,0.47,15571719000.0
基础材料,钢铁和焦煤,新兴铸管,0.78,15524523000.0
医疗保健,医药制造,百洋医药,5.35,15521956000.0
基础材料,金属与开采,云海金属,4.66,15520604000.0
医疗保健,医药制造,浙江医药,0.06,15509607000.0
周期性消费,家具制造,海信家电,-0.52,15483732000.0
医疗保健,医疗诊断和研究,兰卫医学,-1.78,15467965000.0
医疗保健,生物科技,康华生物,-0.6,15466511000.0
工业,商业服务,广电计量,-1.28,15445551000.0
科技,软件,电科数字,0.0,15430708000.0
房地产,房地产开发及服务,大悦城,3.74,15429127000.0
科技,硬件,联创光电,5.81,15422442000.0
基础材料,化工,洁美科技,2.45,15421379000.0
周期性消费,家具制造,欧普照明,-0.44,15416067000.0
科技,硬件,中科三环,3.14,15402792000.0
基础材料,金属与开采,楚江新材,-0.35,15400462000.0
金融服务,资本市场,大智慧,0.13,15394220000.0
工业,工业制品,开山股份,-1.09,15371534000.0
基础材料,化工,江南化工,0.52,15337263000.0
周期性消费,家具制造,东鹏控股,-1.98,15335700000.0
房地产,房地产开发及服务,中国国贸,3.47,15330842000.0
基础材料,化工,三美股份,-4.62,15249767000.0
工业,垃圾处理,中国天楹,2.55,15243615000.0
科技,软件,万达信息,2.56,15224838000.0
科技,半导体,宏微科技,-2.26,15217220000.0
周期性消费,非生活必需品零售商,南京新百,0.0,15211294000.0
科技,软件,捷成股份,6.13,15193846000.0
周期性消费,汽车和配件,新泉股份,-3.84,15188827000.0
房地产,房地产开发及服务,*ST银亿,0.27,15185522000.0
基础材料,化工,道氏技术,0.88,15174445000.0
金融服务,信贷,江苏租赁,0.0,15172182000.0
医疗保健,医药制造,国邦医药,-0.29,15155293000.0
周期性消费,汽车和配件,爱柯迪,4.46,15131359000.0
周期性消费,非生活必需品零售商,太平鸟,-2.05,15064598000.0
工业,工业制品,派克新材,0.01,15034680000.0
基础材料,化工,嘉化能源,0.86,15023600000.0
基础材料,林业,山鹰国际,0.0,15002534000.0
科技,软件,指南针,0.0,14989051000.0
工业,工业制品,北方导航,0.4,14967666000.0
非周期性消费,农副加工食品,荃银高科,-1.64,14944379000.0
科技,半导体,神工股份,-0.69,14916800000.0
工业,工业制品,壹石通,0.15,14913794000.0
医疗保健,生物科技,泽璟制药,-1.13,14908800000.0
医疗保健,医药制造,恩华药业,-0.87,14902491000.0
周期性消费,汽车和配件,巨一科技,-2.69,14891900000.0
医疗保健,医疗机构和服务,创业慧康,0.52,14862465000.0
工业,农用和重型工程机械,国机汽车,-4.86,14845560000.0
工业,垃圾处理,三峰环境,1.26,14819106000.0
基础材料,金属与开采,贵研铂业,1.76,14805912000.0
工业,工业分销,厦门国贸,0.29,14802485000.0
基础材料,农业,润丰股份,-1.6,14794785000.0
基础材料,钢铁和焦煤,久立特材,1.68,14774657000.0
金融服务,多元化金融服务,华鑫股份,0.36,14767718000.0
工业,交通运输,深圳机场,-0.55,14765654000.0
通信服务,传媒,华数传媒,-0.62,14749342000.0
基础材料,化工,共创草坪,-0.19,14736953000.0
工业,农用和重型工程机械,杭叉集团,0.0,14720066000.0
工业,工业制品,国光电气,1.13,14712275000.0
医疗保健,生物科技,博瑞医药,0.85,14661600000.0
周期性消费,旅游和娱乐,凤凰光学,-0.02,14650289000.0
科技,软件,梦网科技,-0.66,14591898000.0
周期性消费,汽车和配件,富奥B,3.15,14584060000.0
基础材料,化工,陕西黑猫,1.28,14542583000.0
医疗保健,生物科技,奇正藏药,-0.36,14524984000.0
基础材料,钢铁和焦煤,图南股份,-2.0,14506000000.0
工业,工业制品,通裕重工,1.63,14495396000.0
周期性消费,服饰加工,台华新材,-1.07,14492657000.0
科技,硬件,超图软件,-0.54,14485733000.0
医疗保健,医疗器械,拱东医疗,0.27,14438548000.0
房地产,房地产开发及服务,格力地产,-0.54,14410130000.0
科技,半导体,芯朋微,-2.51,14396664000.0
周期性消费,家具制造,四川长虹,-2.81,14356521000.0
工业,工业制品,机电Ｂ股,0.32,14355510000.0
房地产,房地产开发及服务,华夏幸福,0.83,14324217000.0
工业,工业制品,新雷能,-2.05,14284064000.0
医疗保健,医药制造,汇宇制药,-0.3,14279556000.0
房地产,房地产开发及服务,首开股份,0.91,14264996000.0
金融服务,资本市场,锦龙股份,0.0,14255359000.0
工业,工业制品,瑞可达,3.64,14253840000.0
医疗保健,医药制造,微芯生物,-1.62,14243787000.0
房地产,房地产开发及服务,鲁商发展,-4.15,14229045000.0
工业,工业制品,汉钟精机,3.1,14222341000.0
医疗保健,医疗器械,楚天科技,4.77,14219501000.0
医疗保健,医药制造,罗欣药业,-0.51,14200447000.0
科技,硬件,国盾量子,-0.21,14184800000.0
基础材料,化工,金能科技,0.18,14159972000.0
工业,工业制品,中瓷电子,-0.4,14159493000.0
医疗保健,医药制造,珍宝岛,-0.53,14157714000.0
科技,硬件,德赛电池,1.64,14150038000.0
基础材料,化工,川恒股份,-1.6,14149536000.0
工业,工业制品,华宏科技,4.7,14129762000.0
周期性消费,非生活必需品零售商,爱施德,0.18,14127769000.0
周期性消费,汽车和配件,东风汽车,0.0,14120000000.0
周期性消费,汽车和配件,宁波华翔,-2.09,14108902000.0
工业,商业服务,美亚柏科,0.23,14067906000.0
医疗保健,医药制造,天宇股份,0.77,14065237000.0
工业,交通运输,海峡股份,1.94,14064568000.0
房地产,房地产开发及服务,苏宁环球,0.87,14050103000.0
科技,软件,宏力达,1.61,14049000000.0
工业,工业制品,震裕科技,-3.46,14036016000.0
科技,软件,新点软件,-0.93,14025000000.0
工业,工业制品,精功科技,-2.47,14018928000.0
科技,硬件,聚光科技,5.81,14010202000.0
科技,硬件,星网锐捷,0.25,14004546000.0
工业,建筑,粤高速Ｂ,-0.42,14000746000.0
科技,软件,佳都科技,2.84,13995503000.0
基础材料,金属与开采,黄河旋风,-2.03,13945925000.0
工业,工业制品,斯莱克,5.2,13937740000.0
非周期性消费,农副加工食品,南侨食品,-2.03,13934119000.0
工业,垃圾处理,上海环境,1.06,13922264000.0
周期性消费,汽车和配件,*ST众泰,-2.83,13909825000.0
工业,工业制品,安靠智电,0.14,13908386000.0
基础材料,金属与开采,兴业矿业,-0.66,13907545000.0
科技,半导体,有研新材,4.86,13892610000.0
科技,硬件,冠捷科技,-3.14,13863323000.0
科技,半导体,普冉股份,-2.75,13845529000.0
科技,硬件,数码视讯,5.91,13818516000.0
科技,软件,绿盟科技,-0.75,13807643000.0
科技,软件,东方通,0.83,13806709000.0
医疗保健,医疗产品分销,一致Ｂ,3.37,13805845000.0
基础材料,林业,博汇纸业,0.19,13796233000.0
工业,交通运输,*ST德新,5.01,13793673000.0
基础材料,化工,泰和新材,-0.45,13776800000.0
科技,硬件,崇达技术,0.45,13773874000.0
周期性消费,家具制造,喜临门,0.17,13737834000.0
基础材料,金属与开采,立中集团,3.97,13733463000.0
非周期性消费,酒精饮料,伊力特,-3.03,13728899000.0
工业,交通运输,中储股份,-0.95,13726759000.0
基础材料,金属与开采,金石资源,-2.11,13726131000.0
工业,工业制品,宁波韵升,3.97,13719007000.0
通信服务,传媒,新媒股份,0.54,13692556000.0
科技,半导体,上海新阳,-0.84,13682257000.0
医疗保健,医药制造,华邦健康,0.58,13681242000.0
工业,企业集团,新潮能源,0.0,13668997000.0
周期性消费,汽车和配件,文灿股份,-3.74,13627474000.0
通信服务,交互式媒体,游族网络,0.2,13591324000.0
科技,硬件,新益昌,-1.28,13567428000.0
基础材料,化工,普利特,1.83,13558013000.0
科技,软件,税友股份,-0.3,13556726000.0
基础材料,化工,未名医药,-3.71,13544372000.0
工业,工业制品,兆威机电,-1.69,13541338000.0
公用事业,公共事业 - 管制,宝新能源,2.13,13533558000.0
非周期性消费,农副加工食品,新乳业,-3.47,13521057000.0
科技,硬件,奥士康,1.53,13514714000.0
科技,软件,二三四五,1.28,13509906000.0
工业,交通运输,申通快递,0.23,13501641000.0
医疗保健,生物科技,欧林生物,-0.45,13495325000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,3.14,13494636000.0
基础材料,化工,阳煤化工,5.0,13471819000.0
基础材料,钢铁和焦煤,酒钢宏兴,0.94,13466219000.0
基础材料,化工,新疆天业,-0.25,13462329000.0
科技,半导体,楚天龙,1.74,13460559000.0
医疗保健,医疗器械,N华强,3.75,13445835000.0
基础材料,金属与开采,恒邦股份,-0.76,13431857000.0
工业,建筑,中新集团,0.45,13430055000.0
基础材料,化工,镇洋发展,7.86,13422276000.0
医疗保健,医药制造,信邦制药,-1.78,13420254000.0
科技,硬件,光峰科技,-0.74,13415186000.0
医疗保健,医疗器械,万东医疗,-0.6,13401426000.0
工业,工业制品,高测股份,4.43,13399677000.0
科技,软件,宇信科技,0.1,13395379000.0
科技,硬件,上能电气,0.67,13392777000.0
工业,交通运输,广深铁路,0.0,13391815000.0
工业,工业制品,利君股份,-1.9,13372775000.0
基础材料,化工,金宏气体,-0.72,13367603000.0
基础材料,钢铁和焦煤,玉龙股份,1.91,13358419000.0
基础材料,化工,金晶科技,0.97,13344712000.0
公用事业,公共事业 - 管制,重庆燃气,1.56,13340676000.0
工业,交通运输,北部湾港,3.41,13327154000.0
基础材料,金属与开采,金田铜业,1.81,13324269000.0
周期性消费,服饰加工,比音勒芬,-1.26,13322195000.0
工业,工业制品,海洋王,0.18,13319492000.0
工业,工业制品,金盘科技,4.27,13307382000.0
医疗保健,生物科技,艾力斯,-1.24,13284000000.0
工业,工业制品,中国电研,-0.79,13283780000.0
工业,工业制品,万祥科技,3.52,13280192000.0
基础材料,钢铁和焦煤,柳钢股份,0.39,13249641000.0
工业,商业服务,外高Ｂ股,0.23,13230507000.0
基础材料,化工,万盛股份,0.55,13218828000.0
公用事业,公共事业 - 管制,中山公用,1.13,13216998000.0
医疗保健,医疗器械,可孚医疗,-1.02,13216000000.0
医疗保健,医疗器械,中红医疗,-1.83,13210417000.0
工业,工业制品,海目星,-0.83,13186000000.0
通信服务,交互式媒体,视觉中国,-1.68,13162907000.0
科技,硬件,麦捷科技,2.66,13154181000.0
金融服务,资产管理,浙江东方,5.09,13149307000.0
科技,软件,金证股份,0.14,13146912000.0
基础材料,化工,吉林化纤,-2.1,13140422000.0
房地产,房地产开发及服务,滨江集团,2.18,13130973000.0
周期性消费,服饰加工,中银绒业,0.65,13126582000.0
公用事业,公共事业 - 管制,晋控电力,10.1,13077004000.0
科技,硬件,天孚通信,0.15,13062588000.0
周期性消费,餐饮,广州酒家,-1.33,13053923000.0
周期性消费,包装和容器,紫江企业,0.58,13043931000.0
基础材料,金属与开采,华峰铝业,0.31,13040808000.0
基础材料,农业,云图控股,-0.46,13030290000.0
通信服务,交互式媒体,中文在线,-2.93,13011526000.0
医疗保健,医药制造,红日药业,1.41,13007991000.0
工业,工业制品,博实股份,0.16,13006821000.0
房地产,房地产开发及服务,阳光城,3.29,13000802000.0
科技,半导体,易成新能,2.05,12950105000.0
科技,硬件,大立科技,0.75,12883526000.0
基础材料,化工,赛伍技术,-0.92,12880322000.0
工业,垃圾处理,英科再生,2.15,12872224000.0
工业,工业制品,海天精工,-0.85,12835980000.0
基础材料,化工,神马股份,3.08,12798295000.0
科技,硬件,维信诺,1.32,12774652000.0
非周期性消费,农副加工食品,丸美股份,-0.75,12761790000.0
周期性消费,汽车和配件,万丰奥威,-0.34,12749508000.0
科技,半导体,芯海科技,-7.09,12748000000.0
工业,交通运输,天宜上佳,3.31,12735163000.0
科技,半导体,泰晶科技,-0.88,12700785000.0
医疗保健,医药制造,海翔药业,0.38,12674479000.0
基础材料,钢铁和焦煤,友发集团,-0.23,12662818000.0
科技,硬件,海兰信,7.33,12654332000.0
基础材料,钢铁和焦煤,沙钢股份,0.35,12622734000.0
工业,航空航天和国防,江航装备,0.94,12592790000.0
医疗保健,医药制造,华润双鹤,0.08,12581446000.0
通信服务,交互式媒体,掌趣科技,2.01,12574128000.0
工业,工业制品,中毅达B,0.06,12566310000.0
基础材料,钢铁和焦煤,甬金股份,0.17,12562860000.0
基础材料,化工,皖维高新,0.0,12556833000.0
科技,硬件,振芯科技,-3.2,12534098000.0
通信服务,传媒,华策影视,-1.49,12528076000.0
工业,工业制品,平高电气,10.01,12524384000.0
金融服务,资产管理,陕国投Ａ,0.64,12486388000.0
周期性消费,汽车和配件,英利汽车,-0.95,12447129000.0
工业,工业制品,盾安环境,-0.66,12446569000.0
周期性消费,汽车和配件,沧州明珠,0.8,12435082000.0
工业,工业制品,天能重工,-1.82,12421309000.0
通信服务,传媒,山东出版,-0.34,12396186000.0
工业,交通运输,天铁股份,-0.75,12378242000.0
基础材料,建筑材料,塔牌集团,0.58,12375815000.0
周期性消费,家具制造,天际股份,-0.1,12342063000.0
能源,其他能源,盘江股份,0.95,12330136000.0
周期性消费,汽车和配件,奥特佳,-0.79,12323870000.0
公用事业,公共事业 - 管制,哈投股份,0.51,12316976000.0
科技,软件,东方国信,1.23,12307291000.0
科技,硬件,N鼎阳,4.63,12301870000.0
科技,软件,优刻得,-0.38,12265578000.0
科技,软件,航天宏图,-0.83,12252220000.0
基础材料,化工,建龙微纳,-0.15,12239338000.0
科技,软件,远光软件,0.22,12237596000.0
基础材料,金属与开采,湖南黄金,-0.78,12236762000.0
房地产,房地产开发及服务,中体产业,2.66,12214601000.0
医疗保健,医疗器械,开立医疗,0.63,12214222000.0
基础材料,化工,际华集团,0.72,12208729000.0
基础材料,金属与开采,新疆众和,0.22,12207488000.0
科技,软件,神州泰岳,-0.16,12198023000.0
科技,软件,神州信息,0.4,12178185000.0
工业,工业制品,东方电子,10.06,12129533000.0
工业,工业制品,南都电源,0.78,12093465000.0
科技,硬件,飞荣达,-0.29,12081795000.0
工业,建筑,永福股份,-0.3,12071680000.0
科技,硬件,安洁科技,-0.95,12066093000.0
医疗保健,医疗产品分销,中国医药,0.09,12063202000.0
非周期性消费,软饮料,承德露露,-2.18,12056128000.0
医疗保健,医药制造,西藏药业,-1.28,12047299000.0
医疗保健,医疗器械,九安医疗,10.02,12032080000.0
房地产,房地产开发及服务,华发股份,0.35,12025629000.0
工业,商业服务,华铁应急,0.23,12013000000.0
工业,交通运输,天津港,0.48,12010104000.0
周期性消费,非生活必需品零售商,壹网壹创,-0.12,12002942000.0
周期性消费,服饰加工,三房巷,0.98,12000725000.0
房地产,房地产开发及服务,金桥Ｂ股,1.41,12000229000.0
工业,航空航天和国防,爱乐达,-0.87,11982836000.0
科技,硬件,鸿利智汇,-4.03,11978119000.0
通信服务,传媒,锋尚文化,3.43,11968758000.0
房地产,房地产开发及服务,世茂股份,-0.62,11966227000.0
工业,商业服务,东风股份,1.7,11932667000.0
房地产,房地产开发及服务,海德股份,1.64,11918668000.0
科技,软件,数据港,-1.12,11917032000.0
科技,硬件,四方光电,2.58,11900000000.0
工业,交通运输,盐田港,0.57,11898066000.0
基础材料,金属与开采,金诚信,3.41,11891162000.0
医疗保健,医疗器械,亚辉龙,-2.13,11890800000.0
科技,硬件,东旭B,1.44,11871214000.0
金融服务,资产管理,岩石股份,-3.19,11866976000.0
基础材料,化工,东诚药业,-1.2,11840682000.0
科技,硬件,生益电子,-1.11,11820178000.0
医疗保健,生物科技,科前生物,-1.7,11805080000.0
通信服务,交互式媒体,恺英网络,1.1,11795322000.0
科技,硬件,深康佳Ｂ,-0.62,11777747000.0
科技,硬件,东信Ｂ股,0.53,11751047000.0
科技,硬件,恒信东方,0.36,11740852000.0
工业,商业服务,科锐国际,-6.19,11740785000.0
基础材料,化工,瑞丰新材,-1.53,11728294000.0
基础材料,化工,斯迪克,10.23,11727893000.0
工业,建筑,中钢国际,-1.19,11725543000.0
非周期性消费,农副加工食品,盐津铺子,-0.41,11720015000.0
医疗保健,医药制造,中牧股份,0.7,11709989000.0
科技,软件,赛意信息,-0.51,11685044000.0
金融服务,银行,紫金银行,0.0,11678447000.0
基础材料,农业,华锦股份,-1.22,11675539000.0
医疗保健,医疗机构和服务,漱玉平民,-1.97,11673952000.0
公用事业,公共事业 - 管制,苏文电能,4.35,11666488000.0
工业,工业制品,海容冷链,-1.69,11661695000.0
基础材料,化工,鲁阳节能,1.99,11655674000.0
基础材料,化工,铂科新材,1.17,11631041000.0
基础材料,农业,华昌化工,-0.49,11628371000.0
能源,其他能源,新集能源,1.82,11605627000.0
医疗保健,医药制造,仁和药业,-0.95,11605621000.0
周期性消费,服饰加工,华懋科技,0.59,11605346000.0
科技,硬件,永新光学,0.46,11601974000.0
医疗保健,医药制造,仙琚制药,-1.1,11583263000.0
科技,硬件,光弘科技,-1.65,11557474000.0
医疗保健,医药制造,拓新药业,-2.11,11529000000.0
医疗保健,生物科技,华恒生物,9.79,11502000000.0
科技,半导体,苏州固锝,0.0,11496228000.0
公用事业,公共事业 - 管制,万邦达,0.0,11489654000.0
工业,工业制品,宝通科技,0.85,11479047000.0
非周期性消费,酒精饮料,金种子酒,-2.13,11478554000.0
非周期性消费,农副加工食品,天邦股份,0.0,11476562000.0
通信服务,交互式媒体,顺网科技,0.3,11476548000.0
房地产,房地产开发及服务,南京高科,0.65,11457321000.0
基础材料,化工,鹏欣资源,-1.9,11440627000.0
通信服务,传媒,歌华有线,0.12,11440414000.0
工业,工业制品,中熔电气,1.76,11438798000.0
