行业,行业细分,公司,涨跌幅,市值
科技,半导体,上海贝岭,-1.31,16273573000.0
科技,软件,东方国信,-6.02,17101340000.0
科技,软件,新点软件,-3.85,16671600000.0
基础材料,化工,联化科技,-1.65,16110649000.0
工业,建筑,金螳螂,-0.67,16188344000.0
周期性消费,汽车和配件,爱玛科技,-0.18,16745953000.0
基础材料,金属与开采,云海金属,-4.34,15927851000.0
科技,软件,佳都科技,-3.0,16421861000.0
基础材料,钢铁和焦煤,玉龙股份,1.15,15738818000.0
医疗保健,医疗器械,亚辉龙,-2.66,16301250000.0
工业,工业制品,机器人,-1.06,16122309000.0
工业,工业制品,开山股份,-1.12,16026248000.0
能源,石油与天然气,龙蟠科技,3.96,14342216000.0
工业,交通运输,外服控股,-1.13,16046651000.0
医疗保健,医药制造,国邦医药,-0.77,15753235000.0
工业,商业服务,富瀚微,-2.03,14743825000.0
医疗保健,医疗器械,拱东医疗,-2.71,16167309000.0
工业,商业服务,青鸟消防,-0.16,15343355000.0
科技,硬件,中科三环,5.98,15980038000.0
周期性消费,服饰加工,星期六,-1.31,15949516000.0
周期性消费,家具制造,新宝股份,-2.12,15980650000.0
基础材料,化工,延安必康,-2.11,14591099000.0
非周期性消费,酒精饮料,金种子酒,0.51,15760813000.0
通信服务,传媒,中文传媒,-1.53,17046700000.0
科技,硬件,深圳华强,-1.06,15604749000.0
科技,软件,迪普科技,-0.65,15538933000.0
基础材料,金属与开采,贵研铂业,1.65,14713891000.0
基础材料,化工,嘉化能源,-0.63,15179800000.0
医疗保健,医药制造,华北制药,-0.76,15716090000.0
基础材料,化工,普利特,-1.73,15596278000.0
医疗保健,医药制造,康弘药业,-1.05,15382634000.0
工业,工业制品,科华数据,-1.69,16456886000.0
工业,农用和重型工程机械,上柴Ｂ股,-0.89,15665032000.0
科技,半导体,Anhui Tongguan Copper Foil Group Co Ltd,-3.84,15991710000.0
非周期性消费,农副加工食品,Shandong Sanyuan Biotechnology Co Ltd,1.89,15167727000.0
科技,半导体,中信博,0.67,14187696000.0
基础材料,钢铁和焦煤,山西焦化,-2.57,15910772000.0
医疗保健,医疗器械,康泰医学,-0.62,15416645000.0
周期性消费,家具制造,火星人,-1.82,15677725000.0
周期性消费,家具制造,海信家电,-2.48,15677141000.0
金融服务,银行,瑞丰银行,-0.96,15667103000.0
周期性消费,非生活必需品零售商,南京新百,-0.35,15332446000.0
工业,工业制品,利欧股份,-1.72,15536050000.0
科技,软件,虹软科技,-2.62,15821820000.0
金融服务,信贷,江苏租赁,-1.15,15321514000.0
周期性消费,家具制造,九阳股份,-1.52,15524425000.0
科技,半导体,光迅科技,-3.0,14260948000.0
基础材料,金属与开采,兴业矿业,1.09,15009860000.0
基础材料,金属与开采,中钨高新,-0.9,14293127000.0
基础材料,化工,华软科技,-1.33,15400183000.0
工业,交通运输,深圳机场,-1.06,15585847000.0
通信服务,交互式媒体,人民网,-1.91,15667641000.0
非周期性消费,农副加工食品,神农集团,-0.6,15276741000.0
工业,工业分销,厦门国贸,-1.36,15522492000.0
房地产,房地产开发及服务,中南建设,-1.48,15497565000.0
周期性消费,汽车和配件,中国汽研,-0.06,15056155000.0
基础材料,金属与开采,湖南黄金,7.06,14351831000.0
科技,软件,捷成股份,-3.57,16430804000.0
工业,工业制品,振华Ｂ股,-1.63,15549711000.0
公用事业,公共事业 - 独立发电商,中闽能源,-0.99,15433300000.0
工业,交通运输,广深铁路,-1.63,15614900000.0
科技,硬件,精测电子,-3.07,14961364000.0
科技,软件,税友股份,-5.91,14023499000.0
科技,软件,万达信息,-3.33,15830938000.0
科技,硬件,华测导航,-1.52,15125062000.0
通信服务,交互式媒体,汤姆猫,-8.1,16694762000.0
基础材料,化工,江南化工,-1.72,15310774000.0
金融服务,资本市场,锦龙股份,-0.35,15149764000.0
工业,工业制品,良信股份,-0.27,15185011000.0
工业,建筑,粤高速Ｂ,-0.78,15117678000.0
工业,垃圾处理,三峰环境,-1.1,15171543000.0
科技,硬件,星网锐捷,-3.29,15707816000.0
能源,石油与天然气,九丰能源,2.53,14387661000.0
科技,软件,金证股份,-4.75,17061813000.0
工业,工业制品,恒润股份,-6.9,17010336000.0
基础材料,化工,滨化股份,-0.14,14797281000.0
工业,垃圾处理,中国天楹,1.02,14865049000.0
周期性消费,家具制造,欧普照明,-1.29,15310477000.0
非周期性消费,农副加工食品,天康生物,-1.87,15217734000.0
科技,软件,安恒信息,3.04,14680380000.0
科技,半导体,晶丰明源,-5.06,14330810000.0
医疗保健,医药制造,天宇股份,-1.47,15808602000.0
基础材料,金属与开采,博威合金,-2.83,15374275000.0
基础材料,钢铁和焦煤,友发集团,-1.89,15238549000.0
科技,软件,太极股份,-2.28,14206425000.0
非周期性消费,农副加工食品,南风化工,-4.22,15757136000.0
基础材料,金属与开采,楚江新材,-1.41,14759901000.0
科技,软件,宇信科技,-3.7,15356891000.0
医疗保健,医药制造,浙江医药,0.13,14776111000.0
科技,半导体,富满微,0.15,14099692000.0
基础材料,林业,山鹰国际,-0.31,14817895000.0
医疗保健,医疗机构和服务,创业慧康,-3.46,15325995000.0
基础材料,钢铁和焦煤,甬金股份,0.03,14532726000.0
工业,工业制品,博众精工,1.17,14007575000.0
周期性消费,汽车和配件,宁波华翔,-1.69,15117753000.0
科技,硬件,长盈精密,-1.85,14941257000.0
科技,软件,中科星图,-1.53,14861000000.0
周期性消费,汽车和配件,昌红科技,-1.79,14637106000.0
科技,软件,奥瑞金,1.7,14293696000.0
科技,软件,二三四五,-3.04,14885468000.0
基础材料,化工,三美股份,0.5,14102066000.0
周期性消费,服饰加工,中银绒业,-0.87,14489359000.0
非周期性消费,农副加工食品,良品铺子,-1.29,14303670000.0
工业,工业制品,铂力特,-1.45,14146548000.0
周期性消费,汽车和配件,爱柯迪,-0.47,13975057000.0
基础材料,化工,东材科技,-0.86,14568579000.0
公用事业,公共事业 - 独立发电商,电气风电,1.12,14386667000.0
工业,工业制品,捷昌驱动,-2.2,14650292000.0
科技,硬件,华兴源创,-2.7,14732630000.0
工业,建筑,东鹏控股,-0.66,14718731000.0
基础材料,金属与开采,立中集团,-2.7,13351260000.0
房地产,房地产开发及服务,中国国贸,-0.42,14363850000.0
医疗保健,生物科技,百普赛斯,1.37,13724800000.0
工业,工业制品,科士达,-1.49,14497066000.0
基础材料,农业,云图控股,-1.33,14565642000.0
基础材料,钢铁和焦煤,东方铁塔,-0.26,14232475000.0
基础材料,金属与开采,金诚信,-2.52,13405822000.0
周期性消费,家具制造,四川长虹,-1.28,14679657000.0
房地产,房地产开发及服务,首开股份,-1.08,14393974000.0
基础材料,金属与开采,黄河旋风,-0.3,14003612000.0
基础材料,金属与开采,广晟有色,-1.09,14112275000.0
医疗保健,生物科技,奇正藏药,0.41,14111246000.0
周期性消费,服饰加工,比音勒芬,-0.12,14185397000.0
基础材料,钢铁和焦煤,沙钢股份,-2.88,15138454000.0
周期性消费,家具制造,莱克电气,-1.6,14293260000.0
基础材料,金属与开采,恒邦股份,4.51,13845054000.0
科技,软件,神州信息,-6.37,14995902000.0
工业,农用和重型工程机械,杭叉集团,-1.69,14252223000.0
房地产,房地产开发及服务,*ST银亿,0.0,12849288000.0
基础材料,钢铁和焦煤,酒钢宏兴,-1.75,14217822000.0
医疗保健,医药制造,拓新药业,0.05,13554520000.0
工业,工业制品,北方导航,0.96,13805996000.0
医疗保健,医疗器械,心脉医疗,-0.03,13628342000.0
医疗保健,医药制造,恩华药业,-0.43,14086081000.0
周期性消费,汽车和配件,继峰股份,2.37,13451870000.0
通信服务,传媒,山东出版,4.52,13397898000.0
金融服务,资本市场,大智慧,-1.15,13933898000.0
工业,商业服务,怡亚通,-2.18,14335490000.0
科技,半导体,江丰电子,-1.56,11638588000.0
基础材料,钢铁和焦煤,柳钢股份,-2.16,14172246000.0
科技,硬件,艾华集团,-1.14,13363123000.0
周期性消费,包装和容器,力合科创,-2.71,14067221000.0
通信服务,交互式媒体,南极电商,-3.57,13919113000.0
周期性消费,服饰加工,黑牡丹,9.98,8083573000.0
基础材料,化工,金城医药,4.07,13462426000.0
工业,工业制品,派克新材,-2.3,11797920000.0
科技,半导体,芯源微,1.31,11301309000.0
医疗保健,医疗器械,蓝帆医疗,-1.15,13867095000.0
科技,硬件,天通股份,-1.78,13234393000.0
医疗保健,生物科技,安旭生物,-0.33,12855480000.0
非周期性消费,农副加工食品,三全食品,-2.01,13917539000.0
基础材料,化工,道氏技术,1.67,12361916000.0
公用事业,公共事业 - 管制,重庆燃气,2.35,13324964000.0
工业,工业制品,四方股份,-0.83,13547446000.0
周期性消费,汽车和配件,新泉股份,-2.43,13918093000.0
科技,硬件,天孚通信,-4.05,14407150000.0
医疗保健,医疗器械,楚天科技,0.04,13493420000.0
科技,半导体,概伦电子,-0.19,13513007000.0
工业,工业制品,机电Ｂ股,-1.36,13728165000.0
工业,交通运输,淮河能源,10.13,9560202000.0
医疗保健,医疗器械,惠泰医疗,1.16,13193993000.0
非周期性消费,农副加工食品,立华股份,-2.3,13816964000.0
工业,工业制品,芳源股份,-4.1,11708110000.0
基础材料,化工,洁美科技,-1.11,13629097000.0
工业,商业服务,外高Ｂ股,-0.68,13544835000.0
科技,软件,电科数字,-2.84,13753178000.0
工业,建筑,中新集团,-0.77,13534977000.0
房地产,房地产开发及服务,华发股份,-1.24,13846233000.0
基础材料,农业,江山股份,-1.39,13644180000.0
医疗保健,生物科技,华恒生物,-4.68,14031296000.0
工业,工业制品,麦格米特,-2.81,13668384000.0
工业,工业制品,宁波韵升,0.59,13432165000.0
工业,工业制品,精达股份,3.86,12313497000.0
金融服务,多元化金融服务,华鑫股份,-1.79,13409767000.0
医疗保健,医疗产品分销,一致Ｂ,-0.36,13499177000.0
工业,交通运输,海峡股份,-1.32,13462609000.0
工业,垃圾处理,上海环境,-1.24,13821295000.0
科技,硬件,正海磁材,0.74,13320328000.0
医疗保健,医药制造,中牧股份,-2.01,13599026000.0
能源,石油与天然气,新潮能源,3.7,13056952000.0
基础材料,化工,金宏气体,-0.94,12912329000.0
医疗保健,医药制造,迪哲医药,0.83,13115743000.0
工业,工业制品,亿嘉和,-3.84,12048140000.0
基础材料,化工,陕西黑猫,-1.06,13194535000.0
医疗保健,医药制造,罗欣药业,-0.11,13201670000.0
能源,其他能源,盘江股份,-0.87,13389368000.0
科技,硬件,德赛电池,-2.69,13255196000.0
工业,工业制品,至纯科技,0.8,12408778000.0
基础材料,化工,飞凯材料,-0.78,13027525000.0
医疗保健,医疗器械,开立医疗,2.79,12703702000.0
能源,其他能源,兰花科创,-2.38,13434624000.0
基础材料,化工,泰和新材,-1.19,13229346000.0
工业,建筑,东南网架,0.45,12890981000.0
科技,半导体,有研新材,-1.28,13307819000.0
工业,工业制品,远东股份,-2.65,13249535000.0
基础材料,化工,键凯科技,1.13,13020600000.0
周期性消费,服饰加工,台华新材,-0.2,12850653000.0
金融服务,资产管理,陕国投Ａ,-1.2,13280541000.0
医疗保健,医药制造,百洋医药,-0.4,13059237000.0
医疗保健,医疗器械,三诺生物,-2.09,13266711000.0
基础材料,化工,神马股份,-0.48,12968663000.0
医疗保健,医药制造,汇宇制药,-0.2,12373356000.0
周期性消费,非生活必需品零售商,金开新能,-0.24,12951485000.0
基础材料,化工,新疆天业,-0.66,13044186000.0
非周期性消费,农副加工食品,恒顺醋业,-0.69,13008339000.0
基础材料,建筑材料,塔牌集团,-2.34,13246176000.0
医疗保健,医药制造,皓元医药,0.0,12940713000.0
周期性消费,餐饮,广州酒家,-1.64,13263195000.0
工业,工业制品,华宏科技,-0.27,12997997000.0
周期性消费,汽车和配件,岱美股份,-0.11,13003260000.0
工业,建筑,洛阳玻璃,4.48,12356162000.0
科技,硬件,崇达技术,-1.34,13029147000.0
科技,半导体,乐鑫科技,-0.85,12075947000.0
医疗保健,医药制造,华润双鹤,-0.32,12883986000.0
周期性消费,汽车和配件,文灿股份,0.8,12824319000.0
工业,交通运输,北部湾港,-1.75,13116615000.0
科技,软件,威胜信息,-2.28,13190000000.0
科技,软件,数据港,-7.99,14367542000.0
医疗保健,医药制造,珍宝岛,0.52,12886062000.0
科技,半导体,神工股份,-3.82,10742400000.0
工业,工业制品,运达股份,-1.97,13132329000.0
科技,半导体,国民技术,-0.92,12967488000.0
非周期性消费,农副加工食品,三只松鼠,-1.39,12988362000.0
基础材料,化工,川恒股份,1.55,12572009000.0
基础材料,林业,岳阳林纸,-0.14,12793573000.0
金融服务,资产管理,浙江东方,1.38,12599005000.0
基础材料,化工,共创草坪,-0.31,12735545000.0
医疗保健,医药制造,司太立,-0.21,13025097000.0
工业,交通运输,中储股份,-1.53,12978826000.0
基础材料,金属与开采,金田铜业,-0.69,12628495000.0
基础材料,化工,金能科技,-1.07,12800427000.0
科技,半导体,华灿光电,-0.87,12265938000.0
基础材料,林业,博汇纸业,2.16,12379179000.0
科技,半导体,Suzhou Oriental Semiconductor Co Ltd,-1.53,12956476000.0
工业,工业制品,通裕重工,-0.31,12780028000.0
医疗保健,生物科技,诺禾致源,-0.75,12206100000.0
周期性消费,家具制造,喜临门,-3.46,13001741000.0
科技,半导体,安集科技,-1.84,12786245000.0
基础材料,化工,晶瑞电材,-4.01,13093644000.0
科技,半导体,炬光科技,-3.91,12135604000.0
工业,建筑,山东路桥,-2.52,12949147000.0
工业,工业制品,金雷股份,-0.85,12689808000.0
工业,工业制品,英维克,-6.05,13458985000.0
基础材料,化工,际华集团,-1.38,12779641000.0
基础材料,化工,金晶科技,-1.68,12773203000.0
科技,硬件,创维数字,-0.67,12598464000.0
周期性消费,非生活必需品零售商,爱施德,-1.55,12862197000.0
房地产,房地产开发及服务,苏宁环球,-1.66,12745473000.0
工业,建筑,金圆股份,1.38,10142292000.0
周期性消费,汽车和配件,亿华通,0.51,12092566000.0
房地产,房地产开发及服务,世茂股份,-2.06,12678949000.0
科技,半导体,上海新阳,-0.99,12673270000.0
周期性消费,汽车和配件,东风汽车,-1.42,12660000000.0
工业,交通运输,申通快递,-1.57,12736274000.0
工业,商业服务,广电计量,-1.55,12258183000.0
工业,交通运输,天津港,-0.92,12559965000.0
能源,其他能源,新集能源,-1.84,12745465000.0
工业,商业服务,美亚柏科,-2.47,12671424000.0
医疗保健,医疗诊断和研究,艾德生物,-1.5,12666964000.0
工业,建筑,东莞控股,-1.08,10748585000.0
工业,工业制品,国光电气,-3.32,12522930000.0
工业,交通运输,华夏航空,-2.0,12598647000.0
医疗保健,医药制造,华邦健康,-1.42,12513090000.0
公用事业,公共事业 - 管制,涪陵电力,1.18,11912770000.0
房地产,房地产开发及服务,华夏幸福,-1.56,12680454000.0
科技,软件,东方通,-2.27,12640550000.0
非周期性消费,农副加工食品,傲农生物,-3.84,12189392000.0
公用事业,公共事业 - 管制,中山公用,-1.65,12523677000.0
科技,硬件,光峰科技,-0.91,12161050000.0
非周期性消费,农副加工食品,天邦股份,-2.62,12580238000.0
工业,工业制品,应流股份,0.45,12221497000.0
医疗保健,医药制造,精华制药,-4.92,13452983000.0
能源,其他能源,物产环能,1.34,12280576000.0
工业,建筑,四川成渝,-0.6,12364406000.0
工业,交通运输,天铁股份,-2.79,12458568000.0
科技,硬件,冠捷科技,-1.45,12456310000.0
非周期性消费,农副加工食品,荃银高科,-0.59,12265428000.0
医疗保健,医疗器械,中红医疗,-0.27,12319564000.0
工业,工业制品,汉钟精机,-1.72,12400594000.0
工业,工业制品,博实股份,-1.57,12179593000.0
工业,工业制品,壹石通,1.21,11112026000.0
公用事业,公共事业 - 管制,晋控电力,2.34,12000074000.0
非周期性消费,农副加工食品,南侨食品,-0.49,12218087000.0
基础材料,化工,泰坦科技,-5.25,12237958000.0
科技,软件,航天宏图,-3.84,12011880000.0
通信服务,交互式媒体,浙数文化,-7.46,12771220000.0
医疗保健,医药制造,微芯生物,-1.74,12301079000.0
公用事业,公共事业 - 管制,新天然气,7.18,11679033000.0
科技,硬件,永新光学,1.78,11080893000.0
非周期性消费,农副加工食品,新乳业,-1.42,12159146000.0
通信服务,传媒,歌华有线,-3.35,12456413000.0
基础材料,化工,未名医药,-1.19,12152139000.0
周期性消费,服饰加工,罗莱生活,-0.97,12870228000.0
科技,软件,梦网科技,-2.35,12498219000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,0.2,11684256000.0
科技,半导体,芯朋微,-1.18,12078921000.0
房地产,房地产开发及服务,南京高科,0.1,11988782000.0
工业,建筑,皖通高速,-1.15,12053944000.0
工业,交通运输,德邦股份,4.39,11450576000.0
科技,半导体,楚天龙,-0.88,12049482000.0
公用事业,公共事业 - 管制,哈投股份,-1.55,12171336000.0
基础材料,钢铁和焦煤,开滦股份,-1.57,12003767000.0
能源,其他能源,ST大有,2.47,11308543000.0
通信服务,传媒,三人行,-2.43,13233210000.0
房地产,房地产开发及服务,信达地产,0.97,11093806000.0
医疗保健,生物科技,博瑞医药,-1.6,12148300000.0
工业,交通运输,盐田港,-0.94,11808099000.0
工业,工业制品,杰克股份,-3.35,12083038000.0
医疗保健,医疗计划,国新健康,3.32,11557859000.0
工业,建筑,天健集团,-1.55,12295029000.0
通信服务,传媒,贵广网络,9.96,7351450000.0
房地产,房地产开发及服务,鲁商发展,-1.76,11847446000.0
金融服务,银行,紫金银行,-0.92,11971331000.0
医疗保健,医药制造,康恩贝,0.44,11667971000.0
房地产,房地产开发及服务,金桥Ｂ股,-0.58,11819676000.0
基础材料,化工,合力泰,-0.53,11811218000.0
科技,硬件,超图软件,-3.81,12189675000.0
周期性消费,家具制造,天际股份,1.78,11599057000.0
房地产,房地产开发及服务,格力地产,-1.76,12426550000.0
科技,硬件,东旭B,-0.95,11812111000.0
工业,交通运输,*ST德新,1.17,10625963000.0
周期性消费,服饰加工,朗姿股份,-1.75,11874801000.0
周期性消费,服饰加工,常山北明,-3.56,10438968000.0
工业,工业制品,瑞可达,-0.3,11551680000.0
科技,硬件,维信诺,-0.12,11668622000.0
周期性消费,服饰加工,巨星农牧,-3.28,12100693000.0
基础材料,化工,华锦股份,0.28,11579964000.0
工业,工业制品,天能重工,-1.88,11426781000.0
医疗保健,生物科技,奥翔药业,-0.95,11444590000.0
医疗保健,医药制造,信邦制药,-0.17,11636293000.0
科技,硬件,Halo Microelectronics Co Ltd,-3.49,11980301000.0
周期性消费,非生活必需品零售商,太平鸟,-2.02,11365191000.0
工业,工业制品,云路股份,0.31,10708800000.0
科技,硬件,联创光电,-1.59,11728526000.0
工业,工业制品,海天精工,1.66,11358720000.0
医疗保健,生物科技,中源协和,0.45,11506862000.0
医疗保健,医药制造,中恒集团,0.3,11328850000.0
周期性消费,汽车和配件,万里扬,-1.26,11457000000.0
医疗保健,医疗产品分销,中国医药,-0.92,11582382000.0
工业,工业制品,平高电气,-0.94,11547402000.0
金融服务,银行,张家港行,-0.78,11516700000.0
基础材料,化工,皖维高新,-1.0,11382038000.0
科技,硬件,国盾量子,-1.49,11657600000.0
基础材料,金属与开采,新疆众和,0.35,11237357000.0
公用事业,公共事业 - 管制,宝新能源,0.96,11423411000.0
基础材料,钢铁和焦煤,韶钢松山,-2.07,11468545000.0
工业,工业制品,海洋王,-1.42,11580445000.0
金融服务,银行,无锡银行,-0.65,11207285000.0
科技,硬件,东信Ｂ股,-1.7,11103555000.0
医疗保健,生物科技,科前生物,-0.53,11432974000.0
周期性消费,服饰加工,伟星股份,0.28,11624680000.0
科技,软件,优刻得,-4.94,11209572000.0
房地产,房地产开发及服务,海德股份,0.86,10867305000.0
医疗保健,医药制造,太极集团,2.01,11221349000.0
科技,软件,绿盟科技,-3.01,10940812000.0
周期性消费,汽车和配件,天润工业,0.5,10814093000.0
医疗保健,医疗器械,华强科技,1.55,10934430000.0
非周期性消费,农副加工食品,丸美股份,-1.61,11411676000.0
工业,工业分销,东方集团,-0.33,11589478000.0
医疗保健,医疗诊断和研究,兰卫医学,-0.11,11178155000.0
非周期性消费,酒精饮料,伊力特,-2.49,11567484000.0
医疗保健,生物科技,艾力斯,-1.14,11452500000.0
基础材料,金属与开采,华峰铝业,-0.79,11273411000.0
基础材料,化工,万盛股份,0.09,10879813000.0
周期性消费,服饰加工,三房巷,-0.69,11260422000.0
工业,工业制品,新雷能,0.38,10848034000.0
医疗保健,生物科技,欧林生物,-1.35,11460894000.0
科技,硬件,聚光科技,-2.44,11813439000.0
基础材料,化工,东诚药业,-0.85,11060804000.0
科技,软件,宏力达,-3.43,11532000000.0
金融服务,资产管理,爱建集团,-1.28,11369676000.0
周期性消费,旅游和娱乐,凤凰光学,-1.73,11460058000.0
基础材料,农业,辉隆股份,1.12,11133535000.0
工业,航空航天和国防,江航装备,-2.05,11409819000.0
科技,软件,远光软件,-2.08,11285048000.0
基础材料,金属与开采,金石资源,-1.78,11174099000.0
工业,工业制品,兰石重装,4.9,10567900000.0
工业,工业制品,精功科技,-0.2,8907481000.0
工业,农用和重型工程机械,国机汽车,3.09,10547777000.0
基础材料,农业,华昌化工,-0.42,11285521000.0
科技,半导体,普冉股份,-4.66,11556962000.0
工业,工业制品,高测股份,-0.62,10377911000.0
基础材料,化工,阳煤化工,1.52,11000797000.0
公用事业,公共事业 - 管制,贵州燃气,4.37,10869667000.0
通信服务,交互式媒体,视觉中国,-1.98,11314326000.0
基础材料,化工,氯碱Ｂ股,-1.34,11092913000.0
工业,工业制品,新莱应材,6.86,10400664000.0
非周期性消费,农副加工食品,京基智农,-0.38,11767651000.0
科技,软件,神州数码,-3.51,10763900000.0
周期性消费,汽车和配件,富奥B,-0.95,11207129000.0
工业,航空航天和国防,爱乐达,-3.23,11116363000.0
工业,商业服务,华铁应急,-0.81,11644206000.0
医疗保健,生物科技,特宝生物,-0.15,10483236000.0
基础材料,钢铁和焦煤,图南股份,-0.18,11067004000.0
基础材料,钢铁和焦煤,中船科技,-1.64,10962761000.0
医疗保健,医药制造,仁和药业,0.38,11087510000.0
医疗保健,生物科技,三生国健,-0.61,10931590000.0
房地产,房地产开发及服务,城投控股,-0.46,10978359000.0
科技,硬件,奥士康,-1.25,11103077000.0
通信服务,交互式媒体,游族网络,-2.61,11246783000.0
工业,工业制品,中毅达B,-1.0,10797639000.0
科技,软件,首都在线,-11.12,6481716000.0
医疗保健,医药制造,仙琚制药,0.36,10958640000.0
周期性消费,汽车和配件,奥特佳,-1.74,11221674000.0
工业,工业制品,鲁信创投,-7.5,11247269000.0
科技,软件,赛意信息,-2.77,10342531000.0
通信服务,交互式媒体,恺英网络,-3.44,11381034000.0
工业,农用和重型工程机械,柳工,-1.6,11061239000.0
金融服务,资产管理,岩石股份,0.65,9726370000.0
医疗保健,生物科技,泽璟制药,-1.67,11080800000.0
工业,工业制品,南网科技,-0.41,10797064000.0
工业,建筑,奥赛康,-0.26,10924447000.0
基础材料,化工,时代新材,-1.1,9448934000.0
工业,商业服务,东风股份,-1.54,10949851000.0
科技,硬件,新益昌,-3.12,11129498000.0
非周期性消费,农副加工食品,双塔食品,-1.25,10966412000.0
周期性消费,汽车和配件,万丰奥威,-1.59,10934399000.0
通信服务,传媒,华策影视,-4.06,11254129000.0
通信服务,传媒,新媒股份,-2.57,10749203000.0
医疗保健,生物科技,悦康药业,-1.03,10876500000.0
房地产,房地产开发及服务,*ST松江,-0.32,10780006000.0
医疗保健,医疗器械,可孚医疗,-1.64,10910310000.0
医疗保健,生物科技,易瑞生物,-0.78,10827302000.0
科技,硬件,深康佳Ｂ,-1.69,10780024000.0
基础材料,建筑材料,西部建设,-1.51,11070342000.0
周期性消费,汽车和配件,英利汽车,-1.38,10952876000.0
科技,半导体,易成新能,0.2,10312167000.0
房地产,房地产开发及服务,阳光城,-1.9,11675881000.0
周期性消费,汽车和配件,保隆科技,0.98,10743567000.0
工业,建筑,清新环境,-1.43,10668675000.0
工业,工业制品,万祥科技,-0.82,10644410000.0
医疗保健,医药制造,海翔药业,0.15,10683128000.0
医疗保健,医药制造,双鹭药业,-0.1,10622839000.0
基础材料,化工,鹏欣资源,2.13,9935863000.0
周期性消费,服饰加工,百隆东方,-1.26,10725000000.0
医疗保健,医药制造,西藏药业,0.97,10450581000.0
科技,软件,神州泰岳,-3.76,11021906000.0
公用事业,公共事业 - 管制,万邦达,-1.77,10096708000.0
工业,商业服务,国检集团,-2.02,10751541000.0
科技,软件,赢时胜,-7.52,11567223000.0
工业,工业制品,南都电源,0.66,9410947000.0
科技,硬件,东方中科,-0.48,10239024000.0
科技,硬件,振芯科技,-1.47,10361478000.0
周期性消费,包装和容器,紫江企业,-1.56,10328973000.0
工业,工业制品,金盘科技,-0.96,10668042000.0
工业,工业制品,斯莱克,-1.73,10457602000.0
工业,工业制品,盾安环境,-1.12,10520244000.0
能源,石油与天然气,佛燃能源,1.65,10000216000.0
基础材料,建筑材料,苏博特,-0.68,10558156000.0
工业,工业制品,联赢激光,-1.8,10142880000.0
周期性消费,非生活必需品零售商,重庆百货,-1.68,10590066000.0
非周期性消费,软饮料,承德露露,-1.52,10452028000.0
基础材料,化工,凯美特气,1.02,10409553000.0
周期性消费,服饰加工,华懋科技,-1.16,10404899000.0
基础材料,钢铁和焦煤,杭萧钢构,-1.12,9196459000.0
基础材料,金属与开采,西部黄金,10.02,9492134000.0
科技,硬件,世运电路,-2.63,10751400000.0
科技,硬件,生益电子,-1.96,10655630000.0
基础材料,金属与开采,怡球资源,0.64,10193012000.0
基础材料,化工,闰土股份,-0.66,10538580000.0
周期性消费,汽车和配件,成飞集成,0.55,10094643000.0
科技,硬件,*ST大唐,-1.0,10522807000.0
基础材料,金属与开采,中色股份,-0.38,10418011000.0
基础材料,建筑材料,万年青,-2.98,10693165000.0
科技,硬件,麦捷科技,0.67,10307815000.0
基础材料,农业,远大控股,-3.28,10621282000.0
通信服务,交互式媒体,顺网科技,-1.25,10854685000.0
科技,软件,奥飞数据,-4.57,10811851000.0
周期性消费,家具制造,浙江美大,-0.93,10440195000.0
通信服务,交互式媒体,掌趣科技,-2.85,10671322000.0
科技,硬件,上能电气,-0.87,10513934000.0
基础材料,化工,赛伍技术,-0.81,10384701000.0
周期性消费,汽车和配件,三角轮胎,-1.0,10424000000.0
科技,硬件,数码视讯,-4.5,10874571000.0
非周期性消费,生活必需品零售商,唐人神,-2.84,10528532000.0
工业,工业制品,利君股份,-1.29,10129709000.0
房地产,房地产开发及服务,城建发展,-1.3,10402638000.0
科技,硬件,明微电子,-2.76,10003983000.0
工业,农用和重型工程机械,河钢资源,-3.49,10965846000.0
工业,工业制品,兆威机电,2.37,10063218000.0
基础材料,化工,吉林化纤,0.85,10234431000.0
通信服务,通信,鹏博士,-1.9,10491748000.0
非周期性消费,生活必需品零售商,农产品,-1.47,10079968000.0
周期性消费,汽车和配件,江铃Ｂ,-1.19,10368250000.0
能源,其他能源,昊华能源,-3.41,10547985000.0
基础材料,金属与开采,盛达资源,3.79,10121197000.0
公用事业,公共事业 - 管制,皖能电力,-0.66,9724844000.0
医疗保健,医疗器械,新华医疗,0.53,9842080000.0
工业,交通运输,中远海特,-0.21,10175126000.0
通信服务,传媒,中信国安,-2.27,10113152000.0
周期性消费,非生活必需品零售商,皖新传媒,-1.35,10224513000.0
工业,工业分销,五矿发展,-1.05,10140275000.0
科技,硬件,海兰信,-4.97,10587892000.0
工业,工业制品,香农芯创,-0.29,10151560000.0
工业,工业制品,首航高科,9.94,9113937000.0
医疗保健,医疗机构和服务,浙农股份,8.55,6990140000.0
周期性消费,汽车和配件,沧州明珠,-0.97,9953828000.0
工业,工业制品,科力远,-0.97,10333009000.0
医疗保健,生物科技,百奥泰,-1.1,10294029000.0
工业,垃圾处理,英科再生,-1.53,9937527000.0
基础材料,化工,凯立新材,-2.26,10056739000.0
工业,农用和重型工程机械,建设机械,-2.34,10317430000.0
医疗保健,医药制造,瑞普生物,-1.65,10252051000.0
周期性消费,汽车和配件,隆鑫通用,-2.0,10493598000.0
