行业,行业细分,公司,涨跌幅,市值
公用事业,公共事业 - 独立发电商,中国核电,1.54,115785869000.0
医疗保健,医药制造,云南白药,-0.41,114987757000.0
科技,硬件,蓝思科技,-0.43,114390040000.0
医疗保健,医药制造,长春高新,-0.68,114167547000.0
基础材料,建筑材料,天山股份,-0.29,113627249000.0
基础材料,化工,中伟股份,6.02,110050684000.0
科技,硬件,中航光电,0.12,110346488000.0
工业,交通运输,上港集团,0.42,110340942000.0
科技,半导体,兆易创新,3.04,109510469000.0
非周期性消费,农副加工食品,温氏股份,0.06,108996751000.0
金融服务,资本市场,国信证券,0.27,108620452000.0
工业,工业制品,恒立液压,1.56,108592898000.0
科技,半导体,卓胜微,8.04,106706094000.0
公用事业,公共事业 - 独立发电商,华能水电,-1.79,109080000000.0
医疗保健,生物科技,凯莱英,0.51,107873533000.0
周期性消费,服饰加工,华利集团,-2.66,107749110000.0
工业,建筑,东方雨虹,-1.63,106696177000.0
非周期性消费,农副加工食品,海大集团,-1.39,106065134000.0
基础材料,钢铁和焦煤,中信特钢,-0.57,105889069000.0
通信服务,传媒,分众传媒,0.69,105428058000.0
工业,交通运输,中国国航,-0.71,104540871000.0
科技,半导体,中微公司,2.53,104755399000.0
非周期性消费,酒精饮料,青岛啤酒,-1.75,104133199000.0
工业,航空航天和国防,中国船舶,1.31,103670898000.0
非周期性消费,农副加工食品,双汇发展,-1.06,103524078000.0
科技,软件,用友网络,1.41,103217974000.0
工业,航空航天和国防,中航西飞,0.32,102910537000.0
金融服务,银行,上海银行,-0.41,102571833000.0
工业,建筑,中国电建,0.45,102656524000.0
工业,交通运输,南方航空,-1.19,100649547000.0
金融服务,保险,新华保险,-0.44,98907497000.0
周期性消费,家具制造,科沃斯,0.68,99080256000.0
工业,工业制品,公牛集团,-0.34,96554856000.0
工业,航空航天和国防,中国重工,0.48,95996568000.0
医疗保健,医药制造,沃森生物,-3.54,95755917000.0
科技,半导体,晶盛机电,2.62,95041703000.0
科技,硬件,鹏鼎控股,-0.73,94159059000.0
金融服务,银行,北京银行,-0.23,93663420000.0
科技,半导体,士兰微,6.26,93319134000.0
工业,交通运输,上海机场,0.12,93206980000.0
金融服务,银行,南京银行,-1.17,93165327000.0
工业,交通运输,大秦铁路,-0.32,92174761000.0
工业,建筑,中国铁建,-0.82,92029340000.0
金融服务,资本市场,东方证券,3.95,91989106000.0
公用事业,公共事业 - 独立发电商,华能国际,-2.01,91676864000.0
科技,半导体,华润微,5.77,91495567000.0
科技,软件,宝信Ｂ,-0.31,91106776000.0
金融服务,银行,江苏银行,-0.81,90537809000.0
科技,半导体,澜起科技,5.56,88978157000.0
医疗保健,生物科技,贝泰妮,1.1,89328768000.0
周期性消费,汽车和配件,小康股份,6.23,89713981000.0
周期性消费,零售,芒果超媒,3.25,89270797000.0
科技,半导体,TCL科技,0.0,89234886000.0
房地产,房地产,招商蛇口,-3.48,88027225000.0
工业,工业制品,特变电工,0.35,87989056000.0
能源,其他能源,兖州煤业,1.63,87311516000.0
金融服务,银行,华夏银行,-0.36,86322327000.0
金融服务,银行,杭州银行,-0.82,85513490000.0
科技,软件,恒生电子,0.0,85647444000.0
科技,软件,三六零,-0.5,85387090000.0
工业,工业制品,三花智控,0.94,85147985000.0
周期性消费,汽车和配件,华域汽车,1.72,83673295000.0
基础材料,金属与开采,中国铝业,-0.19,82865474000.0
科技,硬件,格科微,3.09,83112988000.0
科技,硬件,深信服,-2.27,82625675000.0
工业,工业制品,欣旺达,-0.96,82283773000.0
基础材料,金属与开采,山东黄金,-1.69,82019741000.0
基础材料,化工,华熙生物,1.47,80016000000.0
工业,建筑,中国中冶,0.52,79371461000.0
科技,半导体,圣邦股份,0.6,78927834000.0
科技,硬件,三环集团,0.58,78908225000.0
工业,工业制品,国轩高科,1.24,78561404000.0
工业,交通运输,中国东航,-0.41,78331304000.0
科技,硬件,紫光股份,0.93,77822772000.0
科技,软件,广联达,0.4,77671491000.0
工业,商业服务,大华股份,0.23,77345865000.0
周期性消费,家具制造,欧派家居,0.19,75540933000.0
医疗保健,医药制造,康泰生物,-0.99,76700336000.0
工业,工业制品,金风科技,-0.63,76547540000.0
非周期性消费,酒精饮料,今世缘,3.38,76323780000.0
科技,半导体,斯达半导,5.12,78011200000.0
非周期性消费,酒精饮料,重庆啤酒,-4.57,75746332000.0
医疗保健,医药制造,新和成,-3.43,75469614000.0
房地产,房地产,新城控股,-1.27,75436155000.0
科技,硬件,亿联网络,4.07,73141363000.0
周期性消费,汽车和配件,德赛西威,6.52,72814500000.0
科技,半导体,沪硅产业,2.96,72597209000.0
非周期性消费,酒精饮料,东鹏饮料,0.91,71357783000.0
能源,其他能源,中煤能源,-0.16,70265673000.0
基础材料,化工,中国巨石,-0.29,69054108000.0
科技,半导体,迈为股份,0.68,68097005000.0
非周期性消费,农副加工食品,新希望,-1.17,68434160000.0
非周期性消费,酒精饮料,酒鬼酒,1.65,68114862000.0
科技,半导体,思瑞浦,4.18,68165600000.0
医疗保健,医疗机构和服务,通策医疗,0.26,67799328000.0
金融服务,银行,沪农商行,-0.14,67414666000.0
工业,工业制品,珠海冠宇,2.28,67311344000.0
公用事业,公共事业 - 独立发电商,国投电力,-0.31,66802726000.0
金融服务,资本市场,中泰证券,2.03,66201945000.0
科技,软件,中科创达,1.42,66606100000.0
基础材料,化工,卫星化学,-1.11,66103029000.0
工业,建筑,中国化学,4.25,65921188000.0
非周期性消费,酒精饮料,舍得酒业,6.7,65607264000.0
科技,硬件,北京君正,2.81,65300879000.0
金融服务,资本市场,方正证券,0.25,65280564000.0
周期性消费,汽车和配件,拓普集团,6.36,65053810000.0
基础材料,化工,龙佰集团,1.34,64990323000.0
工业,工业制品,明阳智能,-1.63,65204370000.0
工业,工业制品,上机数控,-1.14,64843234000.0
科技,软件,奇安信,0.25,63999439000.0
基础材料,金属与开采,江西铜业,-0.47,63757822000.0
科技,软件,同花顺,3.51,63436800000.0
科技,半导体,瑞芯微,4.45,61637419000.0
金融服务,多元化金融服务,中油资本,-0.4,63336817000.0
基础材料,农业,华鲁恒升,0.03,63315202000.0
医疗保健,医药制造,华东医药,-2.38,63115630000.0
基础材料,化工,联泓新科,3.52,62384381000.0
基础材料,化工,杉杉股份,4.86,62855108000.0
基础材料,化工,中材科技,5.66,62359072000.0
非周期性消费,酒精饮料,水井坊,0.05,62066886000.0
金融服务,资本市场,光大证券,0.0,61570237000.0
工业,工业制品,锦浪科技,2.16,61399902000.0
科技,半导体,景嘉微,4.4,61298874000.0
工业,航空航天和国防,中航机电,-1.45,60875205000.0
科技,硬件,容百科技,12.66,60434683000.0
周期性消费,汽车和配件,星宇股份,0.8,60792581000.0
通信服务,通信,中国卫通,0.07,60360000000.0
基础材料,化工,凯赛生物,4.17,60177212000.0
科技,半导体,立昂微,3.4,60445303000.0
金融服务,资本市场,兴业证券,1.95,59533410000.0
工业,交通运输,宁波港,-0.27,59435889000.0
工业,工业制品,天华超净,3.77,59092429000.0
科技,硬件,高德红外,0.36,58687423000.0
工业,工业制品,宏发股份,5.14,58649971000.0
工业,交通运输,韵达股份,-3.5,58490735000.0
通信服务,交互式媒体,三七互娱,0.27,58462903000.0
科技,硬件,振华科技,0.83,58404696000.0
科技,半导体,长电科技,3.28,58226974000.0
科技,硬件,生益科技,1.57,58141374000.0
工业,工业制品,东方电气,2.44,58078386000.0
工业,工业制品,石头科技,-1.59,58210527000.0
非周期性消费,教育,中公教育,1.31,57171792000.0
周期性消费,汽车和配件,世纪华通,-1.17,56863010000.0
能源,石油与天然气,美锦能源,6.4,56794604000.0
工业,农用和重型工程机械,中联重科,1.6,56665858000.0
工业,企业集团,新奥股份,-0.75,56604028000.0
基础材料,钢铁和焦煤,永兴材料,4.16,56451427000.0
工业,工业制品,晨光文具,-0.08,56128608000.0
工业,工业制品,中天科技,-1.78,55712487000.0
科技,硬件,深南电路,0.05,54656580000.0
基础材料,农业,藏格控股,2.65,54749185000.0
科技,硬件,法拉电子,3.1,54173250000.0
工业,工业制品,长远锂科,3.66,53728395000.0
非周期性消费,酒精饮料,迎驾贡酒,3.98,53736000000.0
金融服务,资本市场,红塔证券,1.07,53299702000.0
医疗保健,医疗器械,欧普康视,3.1,52731507000.0
金融服务,资本市场,国投资本,0.97,53586998000.0
工业,交通运输,圆通速递,-0.59,53464335000.0
周期性消费,旅游和娱乐,锦江Ｂ股,-0.93,53388961000.0
工业,交通运输,春秋航空,1.18,53338130000.0
房地产,房地产,绿地控股,-1.2,52767201000.0
周期性消费,汽车和配件,北汽蓝谷,2.67,52691041000.0
医疗保健,生物科技,华兰生物,-1.1,52541761000.0
基础材料,化工,永太科技,5.96,52497556000.0
周期性消费,家具制造,德业股份,10.0,52193381000.0
工业,垃圾处理,格林美,4.01,52140392000.0
基础材料,化工,新宙邦,3.1,51981735000.0
科技,软件,汇顶科技,-1.08,51832086000.0
工业,工业制品,中航高科,0.98,51626399000.0
工业,商业服务,卫士通,-0.15,51547804000.0
工业,建筑,四川路桥,0.0,51526893000.0
基础材料,金属与开采,南山铝业,1.9,51387070000.0
周期性消费,汽车和配件,玲珑轮胎,1.52,51383099000.0
基础材料,化工,德方纳米,5.88,49565422000.0
工业,工业制品,中航重机,-0.63,51099121000.0
周期性消费,旅游和娱乐,华侨城Ａ,-1.89,51097176000.0
能源,石油与天然气,中海油服,-1.28,50855618000.0
基础材料,林业,盛新锂能,4.01,50761427000.0
工业,工业制品,坚朗五金,-1.45,50700427000.0
周期性消费,家具制造,苏泊尔,0.47,50647532000.0
公用事业,公共事业 - 独立发电商,川投能源,-0.43,50538564000.0
医疗保健,医药制造,健友股份,-6.49,50767272000.0
公用事业,公共事业 - 独立发电商,浙能电力,0.0,50322553000.0
科技,硬件,晶晨股份,0.75,50341644000.0
医疗保健,医疗诊断和研究,金域医学,-1.87,49754938000.0
基础材料,化工,华峰化学,0.09,49578656000.0
工业,工业制品,中集集团,0.37,49423510000.0
工业,工业制品,杭可科技,4.59,50083932000.0
周期性消费,汽车和配件,一汽解放,0.95,49296931000.0
科技,半导体,纳思达,2.72,49218036000.0
基础材料,钢铁和焦煤,抚顺特钢,-1.07,49065848000.0
周期性消费,服饰加工,桐昆股份,2.73,48921615000.0
科技,硬件,视源股份,0.33,48551481000.0
科技,硬件,领益智造,0.15,48536565000.0
基础材料,化工,三棵树,-1.68,48187762000.0
工业,工业制品,大族激光,1.13,47762173000.0
科技,硬件,浪潮信息,1.9,47565761000.0
周期性消费,汽车和配件,光启技术,0.68,47551755000.0
科技,半导体,爱旭股份,-2.55,47527923000.0
金融服务,资本市场,浙商证券,0.66,47352441000.0
工业,建筑,北新建材,0.14,47475170000.0
工业,工业制品,当升科技,11.26,47407882000.0
房地产,房地产,金地集团,-4.81,47357981000.0
工业,企业集团,中国宝安,4.89,47044862000.0
工业,农用和重型工程机械,徐工机械,-0.5,47002012000.0
医疗保健,医药制造,普洛药业,0.28,46480966000.0
医疗保健,医疗诊断和研究,昭衍新药,-3.07,46641193000.0
周期性消费,汽车和配件,天能股份,-0.25,46466380000.0
科技,半导体,华天科技,1.28,45727996000.0
医疗保健,生物科技,博腾股份,-2.72,45692723000.0
医疗保健,医疗产品分销,上海医药,0.16,45665572000.0
基础材料,钢铁和焦煤,太钢不锈,2.69,45626945000.0
非周期性消费,农副加工食品,安井食品,5.33,44837205000.0
医疗保健,医药制造,同仁堂,-0.87,45519097000.0
工业,工业制品,中控技术,1.0,45603953000.0
工业,工业制品,科达制造,10.01,45227658000.0
基础材料,化工,兴发集团,0.97,44947028000.0
医疗保健,医药制造,九洲药业,-0.48,44826976000.0
公用事业,公共事业 - 独立发电商,国电电力,0.4,44767404000.0
基础材料,化工,百润股份,-1.81,44702189000.0
非周期性消费,农副加工食品,安琪酵母,1.29,44608032000.0
能源,石油与天然气,广汇能源,5.61,44515820000.0
基础材料,化工,光威复材,5.31,45594067000.0
公用事业,公共事业 - 管制,桂冠电力,1.08,44220139000.0
医疗保健,医药制造,白云山,-0.72,44201463000.0
工业,航空航天和国防,中直股份,0.69,44098754000.0
科技,硬件,东山精密,1.3,44063282000.0
基础材料,化工,国瓷材料,-1.22,44037160000.0
医疗保健,生物科技,上海莱士,-0.46,44017345000.0
工业,建筑,招商公路,-0.56,43865436000.0
周期性消费,家具制造,顾家家居,0.51,43688940000.0
科技,硬件,和辉光电,0.64,43637823000.0
工业,商业服务,华测检测,-0.61,43523347000.0
科技,软件,石基信息,0.76,43472160000.0
周期性消费,汽车和配件,赛轮轮胎,-2.08,43348310000.0
工业,建筑,旗滨集团,1.0,43328679000.0
基础材料,农业,云天化,2.89,43105314000.0
科技,软件,国联股份,1.25,42963462000.0
基础材料,化工,君正集团,0.2,42949509000.0
科技,硬件,中科曙光,1.21,42914746000.0
科技,半导体,国科微,4.17,42611538000.0
工业,工业制品,中兵红箭,1.65,42835115000.0
工业,工业制品,新强联,0.29,42745776000.0
医疗保健,医疗器械,健帆生物,-1.64,42546369000.0
科技,硬件,科达利,6.19,41948973000.0
金融服务,银行,成都银行,0.43,42516198000.0
周期性消费,汽车和配件,孚能科技,2.7,42462759000.0
科技,硬件,中国长城,4.51,42258522000.0
基础材料,化工,浙江龙盛,-0.39,41967981000.0
非周期性消费,农副加工食品,汤臣倍健,1.49,41827595000.0
非周期性消费,酒精饮料,口子窖,7.54,41424000000.0
医疗保健,生物科技,天坛生物,-1.48,41154043000.0
科技,硬件,方大炭素,1.22,41028361000.0
非周期性消费,农副加工食品,大北农,-0.1,40915864000.0
科技,硬件,安克创新,-0.05,40849999000.0
工业,工业制品,西部超导,0.11,40764708000.0
基础材料,金属与开采,中金黄金,-0.59,40814371000.0
金融服务,资本市场,长江证券,0.68,40700419000.0
能源,石油与天然气,上海石化,0.63,40503391000.0
基础材料,化工,五矿稀土,5.63,40324346000.0
工业,工业制品,怡合达,1.03,40865022000.0
非周期性消费,农副加工食品,绝味食品,-0.63,39549927000.0
医疗保健,医疗器械,乐普医疗,-0.31,40169976000.0
科技,硬件,固德威,2.64,40291680000.0
科技,软件,朗新科技,0.05,40083411000.0
能源,其他能源,永泰能源,-0.55,39991976000.0
工业,工业制品,东方电缆,1.05,39980064000.0
基础材料,化工,多氟多,2.27,39951468000.0
科技,半导体,雅克科技,-0.07,39949369000.0
非周期性消费,农副加工食品,珀莱雅,0.15,39857351000.0
工业,建筑,宁沪高速,-0.71,39866700000.0
工业,工业制品,中国动力,0.16,39799764000.0
金融服务,资本市场,东兴证券,1.49,39759081000.0
科技,硬件,亨通光电,0.18,39732091000.0
科技,硬件,派能科技,7.6,39358384000.0
科技,半导体,柏楚电子,1.55,39442105000.0
工业,工业制品,国网英大,0.29,39457207000.0
基础材料,化工,石大胜华,4.21,39407072000.0
非周期性消费,软饮料,养元饮品,1.14,39015168000.0
工业,工业制品,江特电机,4.5,39262551000.0
工业,工业制品,巨星科技,1.72,39254243000.0
工业,工业制品,捷佳伟创,1.45,38885492000.0
科技,半导体,艾为电子,3.51,39451560000.0
房地产,房地产,广宇发展,9.98,38982558000.0
工业,工业制品,思源电气,4.56,38975167000.0
基础材料,钢铁和焦煤,首钢股份,4.11,38909165000.0
金融服务,资本市场,财达证券,3.1,37901600000.0
工业,航空航天和国防,航发控制,1.2,38797929000.0
工业,农用和重型工程机械,天山铝业,-1.3,38796723000.0
科技,硬件,天奈科技,2.24,38926659000.0
基础材料,化工,恒逸石化,0.57,38532598000.0
通信服务,传媒,完美世界,-0.05,38450173000.0
周期性消费,零售,豫园股份,0.41,38446635000.0
基础材料,农业,扬农化工,-1.1,38182645000.0
工业,农用和重型工程机械,浙江鼎力,1.24,38066924000.0
科技,半导体,芯原股份,2.47,38543939000.0
医疗保健,医疗器械,甘李药业,-0.27,37859026000.0
金融服务,资本市场,长城证券,5.71,37706374000.0
能源,石油与天然气,杰瑞股份,-0.9,37787340000.0
工业,工业制品,日月股份,-0.51,37494231000.0
周期性消费,零售,苏宁易购,-0.74,37612560000.0
公用事业,公共事业 - 独立发电商,大唐发电,0.0,37583909000.0
周期性消费,旅游和娱乐,宋城演艺,0.0,37442419000.0
公用事业,公共事业 - 管制,深圳能源,-0.63,37345511000.0
科技,软件,四维图新,1.16,37327881000.0
房地产,房地产,陆家Ｂ股,-0.09,37312526000.0
金融服务,资产管理,财通证券,0.58,36966835000.0
医疗保健,医药制造,人福医药,4.6,37168718000.0
医疗保健,医疗诊断和研究,华大基因,-1.16,37095002000.0
金融服务,资本市场,中银证券,-0.67,36919620000.0
工业,垃圾处理,伟明环保,0.34,37080570000.0
科技,硬件,鸿远电子,-0.67,36580390000.0
医疗保健,生物科技,美迪西,-2.01,36724460000.0
工业,航空航天和国防,中航电子,0.31,36963868000.0
科技,硬件,航天电器,4.77,36901027000.0
基础材料,金属与开采,铜陵有色,0.0,36842868000.0
科技,半导体,长川科技,14.09,36845922000.0
医疗保健,医疗器械,奕瑞科技,3.07,36020721000.0
周期性消费,零售,永辉超市,-1.23,36390898000.0
医疗保健,医药制造,贝达药业,-1.99,36281053000.0
医疗保健,医疗器械,新产业,-0.9,36430191000.0
房地产,房地产,万业企业,1.7,36200190000.0
基础材料,化工,星源材质,2.54,36007622000.0
科技,半导体,华峰测控,0.69,35397731000.0
金融服务,资本市场,南京证券,0.41,35683975000.0
工业,工业制品,天顺风能,-4.14,35869930000.0
基础材料,金属与开采,盛和资源,2.66,35840511000.0
工业,工业制品,浙富控股,1.52,35816539000.0
医疗保健,医疗器械,南微医学,-0.29,35155090000.0
科技,硬件,火炬电子,0.43,35560734000.0
基础材料,化工,川能动力,2.23,35547300000.0
能源,石油与天然气,招商轮船,1.16,35365310000.0
基础材料,化工,纳微科技,0.1,34932740000.0
房地产,房地产,临港B股,-0.62,35260547000.0
金融服务,资本市场,西部证券,0.38,35130912000.0
基础材料,金属与开采,嘉元科技,2.9,35241159000.0
金融服务,资本市场,东吴证券,1.69,35079891000.0
科技,半导体,扬杰科技,20.0,35017424000.0
基础材料,化工,雅化集团,2.61,34945695000.0
医疗保健,医疗器械,鱼跃医疗,-1.31,34866148000.0
公用事业,公共事业 - 独立发电商,浙江新能,-0.06,34424000000.0
基础材料,化工,彤程新材,3.2,34859164000.0
科技,硬件,睿创微纳,1.08,34852400000.0
科技,硬件,宏达电子,-0.98,34720678000.0
基础材料,钢铁和焦煤,华菱钢铁,1.01,34543162000.0
金融服务,资本市场,中航产融,-0.26,34520302000.0
科技,硬件,东阳光,10.03,34388568000.0
基础材料,化工,巨化股份,1.43,34367768000.0
金融服务,资本市场,天风证券,0.51,34229742000.0
基础材料,化工,安迪苏,0.32,34140603000.0
医疗保健,医疗器械,稳健医疗,-0.27,34098060000.0
基础材料,化工,金发科技,1.07,34126232000.0
工业,企业集团,物产中大,0.77,34085971000.0
科技,软件,寒武纪,1.41,34064514000.0
能源,其他能源,山西焦煤,-0.72,33960482000.0
科技,半导体,中信博,5.68,33695440000.0
基础材料,金属与开采,云铝股份,0.28,33878477000.0
科技,硬件,环旭电子,2.0,33807527000.0
基础材料,化工,华宝股份,0.86,33664001000.0
基础材料,钢铁和焦煤,鞍钢股份,0.0,33624206000.0
周期性消费,汽车和配件,力帆科技,4.04,33570000000.0
周期性消费,汽车和配件,道通科技,4.08,32742000000.0
金融服务,资本市场,国元证券,0.26,33426539000.0
工业,工业制品,美畅股份,2.25,33380835000.0
科技,半导体,东方日升,2.36,33215114000.0
科技,半导体,N安路,-1.48,32404099000.0
周期性消费,服饰加工,鄂资Ｂ股,0.56,33208089000.0
基础材料,金属与开采,西藏珠峰,4.61,33167544000.0
基础材料,金属与开采,厦门钨业,2.05,33149392000.0
能源,其他能源,潞安环能,-0.63,32995243000.0
医疗保健,医疗机构和服务,益丰药房,-2.43,32948203000.0
医疗保健,医疗诊断和研究,安图生物,-1.79,32848835000.0
非周期性消费,农副加工食品,正邦科技,-2.25,32848645000.0
公用事业,公共事业 - 独立发电商,节能风电,0.46,32735229000.0
金融服务,多元化金融服务,越秀金控,0.46,32704271000.0
工业,交通运输,东航物流,0.29,32592515000.0
医疗保健,生物科技,成大生物,-0.04,32633023000.0
金融服务,资本市场,国金证券,0.75,32602594000.0
医疗保健,医疗器械,东富龙,0.27,32585559000.0
基础材料,化工,融捷股份,3.28,32581534000.0
周期性消费,零售,居然之家,-0.8,32579895000.0
医疗保健,医疗机构和服务,卫宁健康,1.4,32513904000.0
基础材料,化工,昊华科技,1.44,32375269000.0
金融服务,资本市场,西南证券,0.62,32361681000.0
周期性消费,汽车和配件,科博达,4.48,31999998000.0
工业,交通运输,辽港股份,0.0,32215956000.0
工业,建筑,伟星新材,5.98,32160683000.0
房地产,房地产,*ST基础,-0.6,32120411000.0
周期性消费,汽车和配件,江淮汽车,3.04,32110573000.0
周期性消费,包装和容器,双星新材,-0.22,31982653000.0
医疗保健,医疗器械,信立泰,-0.31,31972939000.0
公用事业,公共事业 - 管制,华电国际,-1.41,31940183000.0
基础材料,金属与开采,宝钛股份,3.26,31939429000.0
工业,工业制品,特锐德,1.93,31929005000.0
通信服务,传媒,万达电影,-0.28,31921676000.0
基础材料,建筑材料,华新Ｂ股,-1.37,31879952000.0
周期性消费,包装和容器,蔚蓝锂芯,9.95,31820436000.0
基础材料,化工,长信科技,3.86,31741307000.0
能源,石油与天然气,石化油服,-0.47,31732157000.0
工业,航空航天和国防,中国卫星,0.79,31619759000.0
金融服务,银行,长沙银行,-0.76,31569197000.0
周期性消费,汽车和配件,均胜电子,3.97,31534350000.0
